"Posição","Nome","Localidade","2007","Unidade","Multiplicador"
"1.1.1.1","Área colhida","Forquilha","-","ha",1
"1.1.1.1","Área colhida","Fortaleza","-","ha",1
"1.1.1.1","Área colhida","Fortim","-","ha",1
"1.1.1.1","Área colhida","Frecheirinha","-","ha",1
"1.1.1.1","Área colhida","General Sampaio","-","ha",1
"1.1.1.1","Área colhida","Graça","-","ha",1
"1.1.1.1","Área colhida","Granja","-","ha",1
"1.1.1.1","Área colhida","Granjeiro","-","ha",1
"1.1.1.1","Área colhida","Groaíras","40","ha",1
"1.1.1.1","Área colhida","Guaiúba","-","ha",1
"1.1.1.1","Área colhida","Guaraciaba do Norte","-","ha",1
"1.1.1.1","Área colhida","Guaramiranga","-","ha",1
"1.1.1.1","Área colhida","Hidrolândia","-","ha",1
"1.1.1.1","Área colhida","Horizonte","-","ha",1
"1.1.1.1","Área colhida","Ibaretama","-","ha",1
"1.1.1.1","Área colhida","Ibiapina","-","ha",1
"1.1.1.1","Área colhida","Ibicuitinga","-","ha",1
"1.1.1.1","Área colhida","Icapuí","-","ha",1
"1.1.1.1","Área colhida","Icó","-","ha",1
"1.1.1.1","Área colhida","Iguatu","-","ha",1
"1.1.1.1","Área colhida","Independência","-","ha",1
"1.1.1.1","Área colhida","Ipaporanga","-","ha",1
"1.1.1.1","Área colhida","Ipaumirim","-","ha",1
"1.1.1.1","Área colhida","Ipu","-","ha",1
"1.1.1.1","Área colhida","Ipueiras","-","ha",1
"1.1.1.1","Área colhida","Iracema","-","ha",1
"1.1.1.1","Área colhida","Irauçuba","-","ha",1
"1.1.1.1","Área colhida","Itaiçaba","-","ha",1
"1.1.1.1","Área colhida","Itaitinga","-","ha",1
"1.1.1.1","Área colhida","Itapajé","-","ha",1
"1.1.1.1","Área colhida","Itapipoca","68","ha",1
"1.1.1.1","Área colhida","Itapiúna","-","ha",1
"1.1.1.1","Área colhida","Itarema","-","ha",1
"1.1.1.1","Área colhida","Itatira","-","ha",1
"1.1.1.1","Área colhida","Jaguaretama","-","ha",1
"1.1.1.1","Área colhida","Jaguaribara","-","ha",1
"1.1.1.1","Área colhida","Jaguaribe","-","ha",1
"1.1.1.1","Área colhida","Jaguaruana","-","ha",1
"1.1.1.1","Área colhida","Jardim","-","ha",1
"1.1.1.1","Área colhida","Jati","-","ha",1
"1.1.1.1","Área colhida","Jijoca de Jericoacoara","-","ha",1
"1.1.1.1","Área colhida","Juazeiro do Norte","-","ha",1
"1.1.1.1","Área colhida","Jucás","-","ha",1
"1.1.1.1","Área colhida","Lavras da Mangabeira","-","ha",1
"1.1.1.1","Área colhida","Limoeiro do Norte","-","ha",1
"1.1.1.1","Área colhida","Madalena","-","ha",1
"1.1.1.1","Área colhida","Maracanaú","-","ha",1
"1.1.1.1","Área colhida","Maranguape","-","ha",1
"1.1.1.1","Área colhida","Marco","-","ha",1
"1.1.1.1","Área colhida","Martinópole","-","ha",1
"1.1.1.1","Área colhida","Massapê","14","ha",1
"1.1.1.1","Área colhida","Mauriti","-","ha",1
"1.1.1.1","Área colhida","Meruoca","-","ha",1
"1.1.1.1","Área colhida","Milagres","-","ha",1
"1.1.1.1","Área colhida","Milhã","-","ha",1
"1.1.1.1","Área colhida","Miraíma","228","ha",1
"1.1.1.1","Área colhida","Missão Velha","-","ha",1
"1.1.1.1","Área colhida","Mombaça","-","ha",1
"1.1.1.1","Área colhida","Monsenhor Tabosa","-","ha",1
"1.1.1.1","Área colhida","Morada Nova","-","ha",1
"1.1.1.1","Área colhida","Moraújo","-","ha",1
"1.1.1.1","Área colhida","Morrinhos","-","ha",1
"1.1.1.1","Área colhida","Mucambo","-","ha",1
"1.1.1.1","Área colhida","Mulungu","-","ha",1
"1.1.1.1","Área colhida","Nova Olinda","-","ha",1
"1.1.1.1","Área colhida","Nova Russas","-","ha",1
"1.1.1.1","Área colhida","Novo Oriente","-","ha",1
"1.1.1.1","Área colhida","Ocara","-","ha",1
"1.1.1.1","Área colhida","Orós","-","ha",1
"1.1.1.1","Área colhida","Pacajus","-","ha",1
"1.1.1.1","Área colhida","Pacatuba","-","ha",1
"1.1.1.1","Área colhida","Pacoti","-","ha",1
"1.1.1.1","Área colhida","Pacujá","-","ha",1
"1.1.1.1","Área colhida","Palhano","-","ha",1
"1.1.1.1","Área colhida","Palmácia","-","ha",1
"1.1.1.1","Área colhida","Paracuru","-","ha",1
"1.1.1.1","Área colhida","Paraipaba","-","ha",1
"1.1.1.1","Área colhida","Parambu","-","ha",1
"1.1.1.1","Área colhida","Paramoti","-","ha",1
"1.1.1.1","Área colhida","Pedra Branca","-","ha",1
"1.1.1.1","Área colhida","Penaforte","-","ha",1
"1.1.1.1","Área colhida","Pentecoste","11","ha",1
"1.1.1.1","Área colhida","Pereiro","-","ha",1
"1.1.1.1","Área colhida","Pindoretama","-","ha",1
"1.1.1.1","Área colhida","Piquet Carneiro","-","ha",1
"1.1.1.1","Área colhida","Pires Ferreira","-","ha",1
"1.1.1.1","Área colhida","Poranga","-","ha",1
"1.1.1.1","Área colhida","Porteiras","-","ha",1
"1.1.1.1","Área colhida","Potengi","-","ha",1
"1.1.1.1","Área colhida","Potiretama","-","ha",1
"1.1.1.1","Área colhida","Quiterianópolis","-","ha",1
"1.1.1.1","Área colhida","Quixadá","-","ha",1
"1.1.1.1","Área colhida","Quixelô","-","ha",1
"1.1.1.1","Área colhida","Quixeramobim","-","ha",1
"1.1.1.1","Área colhida","Quixeré","-","ha",1
"1.1.1.1","Área colhida","Redenção","-","ha",1
"1.1.1.1","Área colhida","Reriutaba","-","ha",1
"1.1.1.1","Área colhida","Russas","-","ha",1
"1.1.1.1","Área colhida","Saboeiro","-","ha",1
"1.1.1.1","Área colhida","Salitre","-","ha",1
"1.1.1.1","Área colhida","Santana do Acaraú","-","ha",1
"1.1.1.1","Área colhida","Santana do Cariri","-","ha",1
"1.1.1.1","Área colhida","Santa Quitéria","-","ha",1
"1.1.1.1","Área colhida","São Benedito","-","ha",1
"1.1.1.1","Área colhida","São Gonçalo do Amarante","-","ha",1
"1.1.1.1","Área colhida","São João do Jaguaribe","-","ha",1
"1.1.1.1","Área colhida","São Luís do Curu","-","ha",1
"1.1.1.1","Área colhida","Senador Pompeu","-","ha",1
"1.1.1.1","Área colhida","Senador Sá","-","ha",1
"1.1.1.1","Área colhida","Sobral","-","ha",1
"1.1.1.1","Área colhida","Solonópole","-","ha",1
"1.1.1.1","Área colhida","Tabuleiro do Norte","-","ha",1
"1.1.1.1","Área colhida","Tamboril","-","ha",1
"1.1.1.1","Área colhida","Tarrafas","-","ha",1
"1.1.1.1","Área colhida","Tauá","75","ha",1
"1.1.1.1","Área colhida","Tejuçuoca","-","ha",1
"1.1.1.1","Área colhida","Tianguá","-","ha",1
"1.1.1.1","Área colhida","Trairi","-","ha",1
"1.1.1.1","Área colhida","Tururu","-","ha",1
"1.1.1.1","Área colhida","Ubajara","-","ha",1
"1.1.1.1","Área colhida","Umari","-","ha",1
"1.1.1.1","Área colhida","Umirim","-","ha",1
"1.1.1.1","Área colhida","Uruburetama","-","ha",1
"1.1.1.1","Área colhida","Uruoca","-","ha",1
"1.1.1.1","Área colhida","Varjota","-","ha",1
"1.1.1.1","Área colhida","Várzea Alegre","-","ha",1
"1.1.1.1","Área colhida","Viçosa do Ceará","-","ha",1
"1.1.1.2","Área plantada","Abaiara","-","ha",1
"1.1.1.2","Área plantada","Acarape","-","ha",1
"1.1.1.2","Área plantada","Acaraú","-","ha",1
"1.1.1.2","Área plantada","Acopiara","-","ha",1
"1.1.1.2","Área plantada","Aiuaba","-","ha",1
"1.1.1.2","Área plantada","Alcântaras","-","ha",1
"1.1.1.2","Área plantada","Altaneira","-","ha",1
"1.1.1.2","Área plantada","Alto Santo","-","ha",1
"1.1.1.2","Área plantada","Amontada","-","ha",1
"1.1.1.2","Área plantada","Antonina do Norte","-","ha",1
"1.1.1.2","Área plantada","Apuiarés","5","ha",1
"1.1.1.2","Área plantada","Aquiraz","-","ha",1
"1.1.1.2","Área plantada","Aracati","-","ha",1
"1.1.1.2","Área plantada","Aracoiaba","-","ha",1
"1.1.1.2","Área plantada","Ararendá","-","ha",1
"1.1.1.2","Área plantada","Araripe","-","ha",1
"1.1.1.2","Área plantada","Aratuba","-","ha",1
"1.1.1.2","Área plantada","Arneiroz","-","ha",1
"1.1.1.2","Área plantada","Assaré","-","ha",1
"1.1.1.2","Área plantada","Aurora","-","ha",1
"1.1.1.2","Área plantada","Baixio","-","ha",1
"1.1.1.2","Área plantada","Banabuiú","-","ha",1
"1.1.1.2","Área plantada","Barbalha","-","ha",1
"1.1.1.2","Área plantada","Barreira","-","ha",1
"1.1.1.2","Área plantada","Barro","-","ha",1
"1.1.1.2","Área plantada","Barroquinha","-","ha",1
"1.1.1.2","Área plantada","Baturité","-","ha",1
"1.1.1.2","Área plantada","Beberibe","-","ha",1
"1.1.1.2","Área plantada","Bela Cruz","-","ha",1
"1.1.1.2","Área plantada","Boa Viagem","-","ha",1
"1.1.1.2","Área plantada","Brejo Santo","-","ha",1
"1.1.1.2","Área plantada","Camocim","-","ha",1
"1.1.1.2","Área plantada","Campos Sales","-","ha",1
"1.1.1.2","Área plantada","Canindé","-","ha",1
"1.1.1.2","Área plantada","Capistrano","-","ha",1
"1.1.1.2","Área plantada","Caridade","-","ha",1
"1.1.1.2","Área plantada","Cariré","-","ha",1
"1.1.1.2","Área plantada","Caririaçu","-","ha",1
"1.1.1.2","Área plantada","Cariús","-","ha",1
"1.1.1.2","Área plantada","Carnaubal","-","ha",1
"1.1.1.2","Área plantada","Cascavel","-","ha",1
"1.1.1.2","Área plantada","Catarina","-","ha",1
"1.1.1.2","Área plantada","Catunda","-","ha",1
"1.1.1.2","Área plantada","Caucaia","-","ha",1
"1.1.1.2","Área plantada","Cedro","-","ha",1
"1.1.1.2","Área plantada","Chaval","-","ha",1
"1.1.1.2","Área plantada","Choró","-","ha",1
"1.1.1.2","Área plantada","Chorozinho","-","ha",1
"1.1.1.2","Área plantada","Coreaú","-","ha",1
"1.1.1.2","Área plantada","Crateús","-","ha",1
"1.1.1.2","Área plantada","Crato","-","ha",1
"1.1.1.2","Área plantada","Croatá","-","ha",1
"1.1.1.2","Área plantada","Cruz","-","ha",1
"1.1.1.2","Área plantada","Deputado Irapuan Pinheiro","-","ha",1
"1.1.1.2","Área plantada","Ererê","-","ha",1
"1.1.1.2","Área plantada","Eusébio","-","ha",1
"1.1.1.2","Área plantada","Farias Brito","-","ha",1
"1.1.1.2","Área plantada","Forquilha","-","ha",1
"1.1.1.2","Área plantada","Fortaleza","-","ha",1
"1.1.1.2","Área plantada","Fortim","-","ha",1
"1.1.1.2","Área plantada","Frecheirinha","-","ha",1
"1.1.1.2","Área plantada","General Sampaio","-","ha",1
"1.1.1.2","Área plantada","Graça","-","ha",1
"1.1.1.2","Área plantada","Granja","-","ha",1
"1.1.1.2","Área plantada","Granjeiro","-","ha",1
"1.1.1.2","Área plantada","Groaíras","40","ha",1
"1.1.1.2","Área plantada","Guaiúba","-","ha",1
"1.1.1.2","Área plantada","Guaraciaba do Norte","-","ha",1
"1.1.1.2","Área plantada","Guaramiranga","-","ha",1
"1.1.1.2","Área plantada","Hidrolândia","-","ha",1
"1.1.1.2","Área plantada","Horizonte","-","ha",1
"1.1.1.2","Área plantada","Ibaretama","-","ha",1
"1.1.1.2","Área plantada","Ibiapina","-","ha",1
"1.1.1.2","Área plantada","Ibicuitinga","-","ha",1
"1.1.1.2","Área plantada","Icapuí","-","ha",1
"1.1.1.2","Área plantada","Icó","-","ha",1
"1.1.1.2","Área plantada","Iguatu","-","ha",1
"1.1.1.2","Área plantada","Independência","-","ha",1
"1.1.1.2","Área plantada","Ipaporanga","-","ha",1
"1.1.1.2","Área plantada","Ipaumirim","-","ha",1
"1.1.1.2","Área plantada","Ipu","-","ha",1
"1.1.1.2","Área plantada","Ipueiras","-","ha",1
"1.1.1.2","Área plantada","Iracema","-","ha",1
"1.1.1.2","Área plantada","Irauçuba","-","ha",1
"1.1.1.2","Área plantada","Itaiçaba","-","ha",1
"1.1.1.2","Área plantada","Itaitinga","-","ha",1
"1.1.1.2","Área plantada","Itapajé","-","ha",1
"1.1.1.2","Área plantada","Itapipoca","68","ha",1
"1.1.1.2","Área plantada","Itapiúna","-","ha",1
"1.1.1.2","Área plantada","Itarema","-","ha",1
"1.1.1.2","Área plantada","Itatira","-","ha",1
"1.1.1.2","Área plantada","Jaguaretama","-","ha",1
"1.1.1.2","Área plantada","Jaguaribara","-","ha",1
"1.1.1.2","Área plantada","Jaguaribe","-","ha",1
"1.1.1.2","Área plantada","Jaguaruana","-","ha",1
"1.1.1.2","Área plantada","Jardim","-","ha",1
"1.1.1.2","Área plantada","Jati","-","ha",1
"1.1.1.2","Área plantada","Jijoca de Jericoacoara","-","ha",1
"1.1.1.2","Área plantada","Juazeiro do Norte","-","ha",1
"1.1.1.2","Área plantada","Jucás","-","ha",1
"1.1.1.2","Área plantada","Lavras da Mangabeira","-","ha",1
"1.1.1.2","Área plantada","Limoeiro do Norte","-","ha",1
"1.1.1.2","Área plantada","Madalena","-","ha",1
"1.1.1.2","Área plantada","Maracanaú","-","ha",1
"1.1.1.2","Área plantada","Maranguape","-","ha",1
"1.1.1.2","Área plantada","Marco","-","ha",1
"1.1.1.2","Área plantada","Martinópole","-","ha",1
"1.1.1.2","Área plantada","Massapê","14","ha",1
"1.1.1.2","Área plantada","Mauriti","-","ha",1
"1.1.1.2","Área plantada","Meruoca","-","ha",1
"1.1.1.2","Área plantada","Milagres","-","ha",1
"1.1.1.2","Área plantada","Milhã","-","ha",1
"1.1.1.2","Área plantada","Miraíma","228","ha",1
"1.1.1.2","Área plantada","Missão Velha","-","ha",1
"1.1.1.2","Área plantada","Mombaça","-","ha",1
"1.1.1.2","Área plantada","Monsenhor Tabosa","-","ha",1
"1.1.1.2","Área plantada","Morada Nova","-","ha",1
"1.1.1.2","Área plantada","Moraújo","-","ha",1
"1.1.1.2","Área plantada","Morrinhos","-","ha",1
"1.1.1.2","Área plantada","Mucambo","-","ha",1
"1.1.1.2","Área plantada","Mulungu","-","ha",1
"1.1.1.2","Área plantada","Nova Olinda","-","ha",1
"1.1.1.2","Área plantada","Nova Russas","-","ha",1
"1.1.1.2","Área plantada","Novo Oriente","-","ha",1
"1.1.1.2","Área plantada","Ocara","-","ha",1
"1.1.1.2","Área plantada","Orós","-","ha",1
"1.1.1.2","Área plantada","Pacajus","-","ha",1
"1.1.1.2","Área plantada","Pacatuba","-","ha",1
"1.1.1.2","Área plantada","Pacoti","-","ha",1
"1.1.1.2","Área plantada","Pacujá","-","ha",1
"1.1.1.2","Área plantada","Palhano","-","ha",1
"1.1.1.2","Área plantada","Palmácia","-","ha",1
"1.1.1.2","Área plantada","Paracuru","-","ha",1
"1.1.1.2","Área plantada","Paraipaba","-","ha",1
"1.1.1.2","Área plantada","Parambu","-","ha",1
"1.1.1.2","Área plantada","Paramoti","-","ha",1
"1.1.1.2","Área plantada","Pedra Branca","-","ha",1
"1.1.1.2","Área plantada","Penaforte","-","ha",1
"1.1.1.2","Área plantada","Pentecoste","11","ha",1
"1.1.1.2","Área plantada","Pereiro","-","ha",1
"1.1.1.2","Área plantada","Pindoretama","-","ha",1
"1.1.1.2","Área plantada","Piquet Carneiro","-","ha",1
"1.1.1.2","Área plantada","Pires Ferreira","-","ha",1
"1.1.1.2","Área plantada","Poranga","-","ha",1
"1.1.1.2","Área plantada","Porteiras","-","ha",1
"1.1.1.2","Área plantada","Potengi","-","ha",1
"1.1.1.2","Área plantada","Potiretama","-","ha",1
"1.1.1.2","Área plantada","Quiterianópolis","-","ha",1
"1.1.1.2","Área plantada","Quixadá","-","ha",1
"1.1.1.2","Área plantada","Quixelô","-","ha",1
"1.1.1.2","Área plantada","Quixeramobim","-","ha",1
"1.1.1.2","Área plantada","Quixeré","-","ha",1
"1.1.1.2","Área plantada","Redenção","-","ha",1
"1.1.1.2","Área plantada","Reriutaba","-","ha",1
"1.1.1.2","Área plantada","Russas","-","ha",1
"1.1.1.2","Área plantada","Saboeiro","-","ha",1
"1.1.1.2","Área plantada","Salitre","-","ha",1
"1.1.1.2","Área plantada","Santana do Acaraú","-","ha",1
"1.1.1.2","Área plantada","Santana do Cariri","-","ha",1
"1.1.1.2","Área plantada","Santa Quitéria","-","ha",1
"1.1.1.2","Área plantada","São Benedito","-","ha",1
"1.1.1.2","Área plantada","São Gonçalo do Amarante","-","ha",1
"1.1.1.2","Área plantada","São João do Jaguaribe","-","ha",1
"1.1.1.2","Área plantada","São Luís do Curu","-","ha",1
"1.1.1.2","Área plantada","Senador Pompeu","-","ha",1
"1.1.1.2","Área plantada","Senador Sá","-","ha",1
"1.1.1.2","Área plantada","Sobral","-","ha",1
"1.1.1.2","Área plantada","Solonópole","-","ha",1
"1.1.1.2","Área plantada","Tabuleiro do Norte","-","ha",1
"1.1.1.2","Área plantada","Tamboril","-","ha",1
"1.1.1.2","Área plantada","Tarrafas","-","ha",1
"1.1.1.2","Área plantada","Tauá","75","ha",1
"1.1.1.2","Área plantada","Tejuçuoca","-","ha",1
"1.1.1.2","Área plantada","Tianguá","-","ha",1
"1.1.1.2","Área plantada","Trairi","-","ha",1
"1.1.1.2","Área plantada","Tururu","-","ha",1
"1.1.1.2","Área plantada","Ubajara","-","ha",1
"1.1.1.2","Área plantada","Umari","-","ha",1
"1.1.1.2","Área plantada","Umirim","-","ha",1
"1.1.1.2","Área plantada","Uruburetama","-","ha",1
"1.1.1.2","Área plantada","Uruoca","-","ha",1
"1.1.1.2","Área plantada","Varjota","-","ha",1
"1.1.1.2","Área plantada","Várzea Alegre","-","ha",1
"1.1.1.2","Área plantada","Viçosa do Ceará","-","ha",1
"1.1.1.3","Quantidade produzida","Abaiara","-","t",1
"1.1.1.3","Quantidade produzida","Acarape","-","t",1
"1.1.1.3","Quantidade produzida","Acaraú","-","t",1
"1.1.1.3","Quantidade produzida","Acopiara","-","t",1
"1.1.1.3","Quantidade produzida","Aiuaba","-","t",1
"1.1.1.3","Quantidade produzida","Alcântaras","-","t",1
"1.1.1.3","Quantidade produzida","Altaneira","-","t",1
"1.1.1.3","Quantidade produzida","Alto Santo","-","t",1
"1.1.1.3","Quantidade produzida","Amontada","-","t",1
"1.1.1.3","Quantidade produzida","Antonina do Norte","-","t",1
"1.1.1.3","Quantidade produzida","Apuiarés","1","t",1
"1.1.1.3","Quantidade produzida","Aquiraz","-","t",1
"1.1.1.3","Quantidade produzida","Aracati","-","t",1
"1.1.1.3","Quantidade produzida","Aracoiaba","-","t",1
"1.1.1.3","Quantidade produzida","Ararendá","-","t",1
"1.1.1.3","Quantidade produzida","Araripe","-","t",1
"1.1.1.3","Quantidade produzida","Aratuba","-","t",1
"1.1.1.3","Quantidade produzida","Arneiroz","-","t",1
"1.1.1.3","Quantidade produzida","Assaré","-","t",1
"1.1.1.3","Quantidade produzida","Aurora","-","t",1
"1.1.1.3","Quantidade produzida","Baixio","-","t",1
"1.1.1.3","Quantidade produzida","Banabuiú","-","t",1
"1.1.1.3","Quantidade produzida","Barbalha","-","t",1
"1.1.1.3","Quantidade produzida","Barreira","-","t",1
"1.1.1.3","Quantidade produzida","Barro","-","t",1
"1.1.1.3","Quantidade produzida","Barroquinha","-","t",1
"1.1.1.3","Quantidade produzida","Baturité","-","t",1
"1.1.1.3","Quantidade produzida","Beberibe","-","t",1
"1.1.1.3","Quantidade produzida","Bela Cruz","-","t",1
"1.1.1.3","Quantidade produzida","Boa Viagem","-","t",1
"1.1.1.3","Quantidade produzida","Brejo Santo","-","t",1
"1.1.1.3","Quantidade produzida","Camocim","-","t",1
"1.1.1.3","Quantidade produzida","Campos Sales","-","t",1
"1.1.1.3","Quantidade produzida","Canindé","-","t",1
"1.1.1.3","Quantidade produzida","Capistrano","-","t",1
"1.1.1.3","Quantidade produzida","Caridade","-","t",1
"1.1.1.3","Quantidade produzida","Cariré","-","t",1
"1.1.1.3","Quantidade produzida","Caririaçu","-","t",1
"1.1.1.3","Quantidade produzida","Cariús","-","t",1
"1.1.1.3","Quantidade produzida","Carnaubal","-","t",1
"1.1.1.3","Quantidade produzida","Cascavel","-","t",1
"1.1.1.3","Quantidade produzida","Catarina","-","t",1
"1.1.1.3","Quantidade produzida","Catunda","-","t",1
"1.1.1.3","Quantidade produzida","Caucaia","-","t",1
"1.1.1.3","Quantidade produzida","Cedro","-","t",1
"1.1.1.3","Quantidade produzida","Chaval","-","t",1
"1.1.1.3","Quantidade produzida","Choró","-","t",1
"1.1.1.3","Quantidade produzida","Chorozinho","-","t",1
"1.1.1.3","Quantidade produzida","Coreaú","-","t",1
"1.1.1.3","Quantidade produzida","Crateús","-","t",1
"1.1.1.3","Quantidade produzida","Crato","-","t",1
"1.1.1.3","Quantidade produzida","Croatá","-","t",1
"1.1.1.3","Quantidade produzida","Cruz","-","t",1
"1.1.1.3","Quantidade produzida","Deputado Irapuan Pinheiro","-","t",1
"1.1.1.3","Quantidade produzida","Ererê","-","t",1
"1.1.1.3","Quantidade produzida","Eusébio","-","t",1
"1.1.1.3","Quantidade produzida","Farias Brito","-","t",1
"1.1.1.3","Quantidade produzida","Forquilha","-","t",1
"1.1.1.3","Quantidade produzida","Fortaleza","-","t",1
"1.1.1.3","Quantidade produzida","Fortim","-","t",1
"1.1.1.3","Quantidade produzida","Frecheirinha","-","t",1
"1.1.1.3","Quantidade produzida","General Sampaio","-","t",1
"1.1.1.3","Quantidade produzida","Graça","-","t",1
"1.1.1.3","Quantidade produzida","Granja","-","t",1
"1.1.1.3","Quantidade produzida","Granjeiro","-","t",1
"1.1.1.3","Quantidade produzida","Groaíras","7","t",1
"1.1.1.3","Quantidade produzida","Guaiúba","-","t",1
"1.1.1.3","Quantidade produzida","Guaraciaba do Norte","-","t",1
"1.1.1.3","Quantidade produzida","Guaramiranga","-","t",1
"1.1.1.3","Quantidade produzida","Hidrolândia","-","t",1
"1.1.1.3","Quantidade produzida","Horizonte","-","t",1
"1.1.1.3","Quantidade produzida","Ibaretama","-","t",1
"1.1.1.3","Quantidade produzida","Ibiapina","-","t",1
"1.1.1.3","Quantidade produzida","Ibicuitinga","-","t",1
"1.1.1.3","Quantidade produzida","Icapuí","-","t",1
"1.1.1.3","Quantidade produzida","Icó","-","t",1
"1.1.1.3","Quantidade produzida","Iguatu","-","t",1
"1.1.1.3","Quantidade produzida","Independência","-","t",1
"1.1.1.3","Quantidade produzida","Ipaporanga","-","t",1
"1.1.1.3","Quantidade produzida","Ipaumirim","-","t",1
"1.1.1.3","Quantidade produzida","Ipu","-","t",1
"1.1.1.3","Quantidade produzida","Ipueiras","-","t",1
"1.1.1.3","Quantidade produzida","Iracema","-","t",1
"1.1.1.3","Quantidade produzida","Irauçuba","-","t",1
"1.1.1.3","Quantidade produzida","Itaiçaba","-","t",1
"1.1.1.3","Quantidade produzida","Itaitinga","-","t",1
"1.1.1.3","Quantidade produzida","Itapajé","-","t",1
"1.1.1.3","Quantidade produzida","Itapipoca","17","t",1
"1.1.1.3","Quantidade produzida","Itapiúna","-","t",1
"1.1.1.3","Quantidade produzida","Itarema","-","t",1
"1.1.1.3","Quantidade produzida","Itatira","-","t",1
"1.1.1.3","Quantidade produzida","Jaguaretama","-","t",1
"1.1.1.3","Quantidade produzida","Jaguaribara","-","t",1
"1.1.1.3","Quantidade produzida","Jaguaribe","-","t",1
"1.1.1.3","Quantidade produzida","Jaguaruana","-","t",1
"1.1.1.3","Quantidade produzida","Jardim","-","t",1
"1.1.1.3","Quantidade produzida","Jati","-","t",1
"1.1.1.3","Quantidade produzida","Jijoca de Jericoacoara","-","t",1
"1.1.1.3","Quantidade produzida","Juazeiro do Norte","-","t",1
"1.1.1.3","Quantidade produzida","Jucás","-","t",1
"1.1.1.3","Quantidade produzida","Lavras da Mangabeira","-","t",1
"1.1.1.3","Quantidade produzida","Limoeiro do Norte","-","t",1
"1.1.1.3","Quantidade produzida","Madalena","-","t",1
"1.1.1.3","Quantidade produzida","Maracanaú","-","t",1
"1.1.1.3","Quantidade produzida","Maranguape","-","t",1
"1.1.1.3","Quantidade produzida","Marco","-","t",1
"1.1.1.3","Quantidade produzida","Martinópole","-","t",1
"1.1.1.3","Quantidade produzida","Massapê","1","t",1
"1.1.1.3","Quantidade produzida","Mauriti","-","t",1
"1.1.1.3","Quantidade produzida","Meruoca","-","t",1
