"Posição","Nome","Localidade","2010","Unidade","Multiplicador"
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Guaraciaba do Norte","2478","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Guaramiranga","251","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Hidrolândia","1035","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Horizonte","9935","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Ibaretama","703","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Ibiapina","1447","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Ibicuitinga","644","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Icapuí","914","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Icó","2139","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Iguatu","7142","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Independência","837","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Ipaporanga","590","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Ipaumirim","670","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Ipu","1788","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Ipueiras","1790","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Iracema","672","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Irauçuba","907","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Itaiçaba","485","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Itaitinga","2889","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Itapajé","1888","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Itapipoca","5436","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Itapiúna","816","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Itarema","2012","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Itatira","863","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Jaguaretama","649","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Jaguaribara","968","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Jaguaribe","1557","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Jaguaruana","959","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Jardim","920","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Jati","453","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Jijoca de Jericoacoara","2191","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Juazeiro do Norte","17300","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Jucás","1917","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Lavras da Mangabeira","1204","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Limoeiro do Norte","4347","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Madalena","893","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Maracanaú","16135","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Maranguape","3531","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Marco","1769","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Martinópole","344","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Massapê","1624","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Mauriti","1529","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Meruoca","710","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Milagres","1233","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Milhã","687","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Miraíma","606","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Missão Velha","1256","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Mombaça","1481","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Monsenhor Tabosa","1044","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Morada Nova","2117","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Moraújo","458","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Morrinhos","926","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Mucambo","630","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Mulungu","313","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Nova Olinda","1227","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Nova Russas","1819","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Novo Oriente","753","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Ocara","1110","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Orós","590","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Pacajus","7165","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Pacatuba","3773","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Pacoti","411","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Pacujá","426","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Palhano","524","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Palmácia","390","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Paracuru","2771","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Paraipaba","3096","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Parambu","1337","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Paramoti","528","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Pedra Branca","2014","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Penaforte","721","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Pentecoste","2407","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Pereiro","412","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Pindoretama","1847","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Piquet Carneiro","931","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Pires Ferreira","554","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Poranga","348","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Porteiras","698","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Potengi","522","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Potiretama","350","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Quiterianópolis","860","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Quixadá","4701","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Quixelô","379","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Quixeramobim","3518","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Quixeré","1533","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Redenção","1163","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Reriutaba","825","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Russas","5113","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Saboeiro","954","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Salitre","536","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Santana do Acaraú","826","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Santana do Cariri","622","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Santa Quitéria","1577","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","São Benedito","2140","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","São Gonçalo do Amarante","4538","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","São João do Jaguaribe","438","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","São Luís do Curu","678","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Senador Pompeu","1108","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Senador Sá","537","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Sobral","10799","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Solonópole","906","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Tabuleiro do Norte","1668","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Tamboril","1261","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Tarrafas","424","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Tauá","3332","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Tejuçuoca","1008","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Tianguá","3600","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Trairi","2169","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Tururu","902","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Ubajara","2123","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Umari","242","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Umirim","895","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Uruburetama","458","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Uruoca","758","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Varjota","1178","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Várzea Alegre","2461","pessoas",1
"9.1","Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005","Viçosa do Ceará","1539","pessoas",1
"9.1.1","Sexo",,,"",""
"9.1.1.1","Masculino","Abaiara","251","pessoas",1
"9.1.1.1","Masculino","Acarape","397","pessoas",1
"9.1.1.1","Masculino","Acaraú","1408","pessoas",1
"9.1.1.1","Masculino","Acopiara","1155","pessoas",1
"9.1.1.1","Masculino","Aiuaba","475","pessoas",1
"9.1.1.1","Masculino","Alcântaras","185","pessoas",1
"9.1.1.1","Masculino","Altaneira","338","pessoas",1
"9.1.1.1","Masculino","Alto Santo","432","pessoas",1
"9.1.1.1","Masculino","Amontada","775","pessoas",1
"9.1.1.1","Masculino","Antonina do Norte","242","pessoas",1
"9.1.1.1","Masculino","Apuiarés","465","pessoas",1
"9.1.1.1","Masculino","Aquiraz","4214","pessoas",1
"9.1.1.1","Masculino","Aracati","1259","pessoas",1
"9.1.1.1","Masculino","Aracoiaba","504","pessoas",1
"9.1.1.1","Masculino","Ararendá","306","pessoas",1
"9.1.1.1","Masculino","Araripe","458","pessoas",1
"9.1.1.1","Masculino","Aratuba","175","pessoas",1
"9.1.1.1","Masculino","Arneiroz","291","pessoas",1
"9.1.1.1","Masculino","Assaré","589","pessoas",1
"9.1.1.1","Masculino","Aurora","317","pessoas",1
"9.1.1.1","Masculino","Baixio","170","pessoas",1
"9.1.1.1","Masculino","Banabuiú","430","pessoas",1
"9.1.1.1","Masculino","Barbalha","2194","pessoas",1
"9.1.1.1","Masculino","Barreira","404","pessoas",1
"9.1.1.1","Masculino","Barro","445","pessoas",1
"9.1.1.1","Masculino","Barroquinha","319","pessoas",1
"9.1.1.1","Masculino","Baturité","608","pessoas",1
"9.1.1.1","Masculino","Beberibe","1445","pessoas",1
"9.1.1.1","Masculino","Bela Cruz","794","pessoas",1
"9.1.1.1","Masculino","Boa Viagem","1086","pessoas",1
"9.1.1.1","Masculino","Brejo Santo","1214","pessoas",1
"9.1.1.1","Masculino","Camocim","1187","pessoas",1
"9.1.1.1","Masculino","Campos Sales","751","pessoas",1
"9.1.1.1","Masculino","Canindé","1417","pessoas",1
"9.1.1.1","Masculino","Capistrano","428","pessoas",1
"9.1.1.1","Masculino","Caridade","487","pessoas",1
"9.1.1.1","Masculino","Cariré","431","pessoas",1
"9.1.1.1","Masculino","Caririaçu","956","pessoas",1
"9.1.1.1","Masculino","Cariús","291","pessoas",1
"9.1.1.1","Masculino","Carnaubal","396","pessoas",1
"9.1.1.1","Masculino","Cascavel","1974","pessoas",1
"9.1.1.1","Masculino","Catarina","374","pessoas",1
"9.1.1.1","Masculino","Catunda","399","pessoas",1
"9.1.1.1","Masculino","Caucaia","13459","pessoas",1
"9.1.1.1","Masculino","Cedro","588","pessoas",1
"9.1.1.1","Masculino","Chaval","217","pessoas",1
"9.1.1.1","Masculino","Choró","313","pessoas",1
"9.1.1.1","Masculino","Chorozinho","711","pessoas",1
"9.1.1.1","Masculino","Coreaú","375","pessoas",1
"9.1.1.1","Masculino","Crateús","1276","pessoas",1
"9.1.1.1","Masculino","Crato","3815","pessoas",1
"9.1.1.1","Masculino","Croatá","428","pessoas",1
"9.1.1.1","Masculino","Cruz","946","pessoas",1
"9.1.1.1","Masculino","Deputado Irapuan Pinheiro","262","pessoas",1
"9.1.1.1","Masculino","Ererê","110","pessoas",1
"9.1.1.1","Masculino","Eusébio","3498","pessoas",1
"9.1.1.1","Masculino","Farias Brito","334","pessoas",1
"9.1.1.1","Masculino","Forquilha","657","pessoas",1
"9.1.1.1","Masculino","Fortaleza","46315","pessoas",1
"9.1.1.1","Masculino","Fortim","471","pessoas",1
"9.1.1.1","Masculino","Frecheirinha","457","pessoas",1
"9.1.1.1","Masculino","General Sampaio","174","pessoas",1
"9.1.1.1","Masculino","Graça","291","pessoas",1
"9.1.1.1","Masculino","Granja","456","pessoas",1
"9.1.1.1","Masculino","Granjeiro","185","pessoas",1
"9.1.1.1","Masculino","Groaíras","391","pessoas",1
"9.1.1.1","Masculino","Guaiúba","511","pessoas",1
"9.1.1.1","Masculino","Guaraciaba do Norte","1236","pessoas",1
"9.1.1.1","Masculino","Guaramiranga","129","pessoas",1
"9.1.1.1","Masculino","Hidrolândia","544","pessoas",1
"9.1.1.1","Masculino","Horizonte","5112","pessoas",1
"9.1.1.1","Masculino","Ibaretama","374","pessoas",1
"9.1.1.1","Masculino","Ibiapina","704","pessoas",1
"9.1.1.1","Masculino","Ibicuitinga","324","pessoas",1
"9.1.1.1","Masculino","Icapuí","451","pessoas",1
"9.1.1.1","Masculino","Icó","993","pessoas",1
"9.1.1.1","Masculino","Iguatu","3294","pessoas",1
"9.1.1.1","Masculino","Independência","400","pessoas",1
"9.1.1.1","Masculino","Ipaporanga","292","pessoas",1
"9.1.1.1","Masculino","Ipaumirim","301","pessoas",1
"9.1.1.1","Masculino","Ipu","959","pessoas",1
"9.1.1.1","Masculino","Ipueiras","1019","pessoas",1
"9.1.1.1","Masculino","Iracema","330","pessoas",1
"9.1.1.1","Masculino","Irauçuba","501","pessoas",1
"9.1.1.1","Masculino","Itaiçaba","240","pessoas",1
"9.1.1.1","Masculino","Itaitinga","1618","pessoas",1
"9.1.1.1","Masculino","Itapajé","886","pessoas",1
"9.1.1.1","Masculino","Itapipoca","2553","pessoas",1
"9.1.1.1","Masculino","Itapiúna","398","pessoas",1
"9.1.1.1","Masculino","Itarema","917","pessoas",1
"9.1.1.1","Masculino","Itatira","461","pessoas",1
"9.1.1.1","Masculino","Jaguaretama","326","pessoas",1
"9.1.1.1","Masculino","Jaguaribara","489","pessoas",1
"9.1.1.1","Masculino","Jaguaribe","663","pessoas",1
"9.1.1.1","Masculino","Jaguaruana","408","pessoas",1
"9.1.1.1","Masculino","Jardim","433","pessoas",1
"9.1.1.1","Masculino","Jati","230","pessoas",1
"9.1.1.1","Masculino","Jijoca de Jericoacoara","1060","pessoas",1
"9.1.1.1","Masculino","Juazeiro do Norte","7984","pessoas",1
"9.1.1.1","Masculino","Jucás","887","pessoas",1
"9.1.1.1","Masculino","Lavras da Mangabeira","620","pessoas",1
"9.1.1.1","Masculino","Limoeiro do Norte","2108","pessoas",1
"9.1.1.1","Masculino","Madalena","422","pessoas",1
"9.1.1.1","Masculino","Maracanaú","7392","pessoas",1
"9.1.1.1","Masculino","Maranguape","2032","pessoas",1
"9.1.1.1","Masculino","Marco","815","pessoas",1
"9.1.1.1","Masculino","Martinópole","154","pessoas",1
"9.1.1.1","Masculino","Massapê","835","pessoas",1
"9.1.1.1","Masculino","Mauriti","757","pessoas",1
"9.1.1.1","Masculino","Meruoca","387","pessoas",1
"9.1.1.1","Masculino","Milagres","645","pessoas",1
"9.1.1.1","Masculino","Milhã","355","pessoas",1
"9.1.1.1","Masculino","Miraíma","320","pessoas",1
"9.1.1.1","Masculino","Missão Velha","591","pessoas",1
"9.1.1.1","Masculino","Mombaça","720","pessoas",1
"9.1.1.1","Masculino","Monsenhor Tabosa","528","pessoas",1
"9.1.1.1","Masculino","Morada Nova","988","pessoas",1
"9.1.1.1","Masculino","Moraújo","226","pessoas",1
"9.1.1.1","Masculino","Morrinhos","436","pessoas",1
"9.1.1.1","Masculino","Mucambo","301","pessoas",1
"9.1.1.1","Masculino","Mulungu","142","pessoas",1
"9.1.1.1","Masculino","Nova Olinda","595","pessoas",1
"9.1.1.1","Masculino","Nova Russas","994","pessoas",1
"9.1.1.1","Masculino","Novo Oriente","336","pessoas",1
"9.1.1.1","Masculino","Ocara","558","pessoas",1
"9.1.1.1","Masculino","Orós","281","pessoas",1
