"Posição","Nome","Localidade","2010","Unidade","Multiplicador"
"14.1.1.1.1.1","Amarela","Brejo Santo","162","pessoas",1
"14.1.1.1.1.1","Amarela","Camocim","180","pessoas",1
"14.1.1.1.1.1","Amarela","Campos Sales","291","pessoas",1
"14.1.1.1.1.1","Amarela","Canindé","444","pessoas",1
"14.1.1.1.1.1","Amarela","Capistrano","51","pessoas",1
"14.1.1.1.1.1","Amarela","Caridade","81","pessoas",1
"14.1.1.1.1.1","Amarela","Cariré","80","pessoas",1
"14.1.1.1.1.1","Amarela","Caririaçu","155","pessoas",1
"14.1.1.1.1.1","Amarela","Cariús","49","pessoas",1
"14.1.1.1.1.1","Amarela","Carnaubal","46","pessoas",1
"14.1.1.1.1.1","Amarela","Cascavel","99","pessoas",1
"14.1.1.1.1.1","Amarela","Catarina","38","pessoas",1
"14.1.1.1.1.1","Amarela","Catunda","27","pessoas",1
"14.1.1.1.1.1","Amarela","Caucaia","2010","pessoas",1
"14.1.1.1.1.1","Amarela","Cedro","146","pessoas",1
"14.1.1.1.1.1","Amarela","Chaval","84","pessoas",1
"14.1.1.1.1.1","Amarela","Choró","51","pessoas",1
"14.1.1.1.1.1","Amarela","Chorozinho","35","pessoas",1
"14.1.1.1.1.1","Amarela","Coreaú","241","pessoas",1
"14.1.1.1.1.1","Amarela","Crateús","436","pessoas",1
"14.1.1.1.1.1","Amarela","Crato","538","pessoas",1
"14.1.1.1.1.1","Amarela","Croatá","128","pessoas",1
"14.1.1.1.1.1","Amarela","Cruz","26","pessoas",1
"14.1.1.1.1.1","Amarela","Deputado Irapuan Pinheiro","10","pessoas",1
"14.1.1.1.1.1","Amarela","Ererê","61","pessoas",1
"14.1.1.1.1.1","Amarela","Eusébio","422","pessoas",1
"14.1.1.1.1.1","Amarela","Farias Brito","183","pessoas",1
"14.1.1.1.1.1","Amarela","Forquilha","89","pessoas",1
"14.1.1.1.1.1","Amarela","Fortaleza","17562","pessoas",1
"14.1.1.1.1.1","Amarela","Fortim","10","pessoas",1
"14.1.1.1.1.1","Amarela","Frecheirinha","93","pessoas",1
"14.1.1.1.1.1","Amarela","General Sampaio","50","pessoas",1
"14.1.1.1.1.1","Amarela","Graça","79","pessoas",1
"14.1.1.1.1.1","Amarela","Granja","460","pessoas",1
"14.1.1.1.1.1","Amarela","Granjeiro","10","pessoas",1
"14.1.1.1.1.1","Amarela","Groaíras","59","pessoas",1
"14.1.1.1.1.1","Amarela","Guaiúba","76","pessoas",1
"14.1.1.1.1.1","Amarela","Guaraciaba do Norte","367","pessoas",1
"14.1.1.1.1.1","Amarela","Guaramiranga","16","pessoas",1
"14.1.1.1.1.1","Amarela","Hidrolândia","77","pessoas",1
"14.1.1.1.1.1","Amarela","Horizonte","303","pessoas",1
"14.1.1.1.1.1","Amarela","Ibaretama","16","pessoas",1
"14.1.1.1.1.1","Amarela","Ibiapina","177","pessoas",1
"14.1.1.1.1.1","Amarela","Ibicuitinga","5","pessoas",1
"14.1.1.1.1.1","Amarela","Icapuí","48","pessoas",1
"14.1.1.1.1.1","Amarela","Icó","148","pessoas",1
"14.1.1.1.1.1","Amarela","Iguatu","237","pessoas",1
"14.1.1.1.1.1","Amarela","Independência","205","pessoas",1
"14.1.1.1.1.1","Amarela","Ipaporanga","50","pessoas",1
"14.1.1.1.1.1","Amarela","Ipaumirim","12","pessoas",1
"14.1.1.1.1.1","Amarela","Ipu","196","pessoas",1
"14.1.1.1.1.1","Amarela","Ipueiras","218","pessoas",1
"14.1.1.1.1.1","Amarela","Iracema","202","pessoas",1
"14.1.1.1.1.1","Amarela","Irauçuba","84","pessoas",1
"14.1.1.1.1.1","Amarela","Itaiçaba","26","pessoas",1
"14.1.1.1.1.1","Amarela","Itaitinga","135","pessoas",1
"14.1.1.1.1.1","Amarela","Itapajé","178","pessoas",1
"14.1.1.1.1.1","Amarela","Itapipoca","827","pessoas",1
"14.1.1.1.1.1","Amarela","Itapiúna","104","pessoas",1
"14.1.1.1.1.1","Amarela","Itarema","44","pessoas",1
"14.1.1.1.1.1","Amarela","Itatira","179","pessoas",1
"14.1.1.1.1.1","Amarela","Jaguaretama","121","pessoas",1
"14.1.1.1.1.1","Amarela","Jaguaribara","45","pessoas",1
"14.1.1.1.1.1","Amarela","Jaguaribe","197","pessoas",1
"14.1.1.1.1.1","Amarela","Jaguaruana","119","pessoas",1
"14.1.1.1.1.1","Amarela","Jardim","177","pessoas",1
"14.1.1.1.1.1","Amarela","Jati","6","pessoas",1
"14.1.1.1.1.1","Amarela","Jijoca de Jericoacoara","14","pessoas",1
"14.1.1.1.1.1","Amarela","Juazeiro do Norte","1369","pessoas",1
"14.1.1.1.1.1","Amarela","Jucás","29","pessoas",1
"14.1.1.1.1.1","Amarela","Lavras da Mangabeira","190","pessoas",1
"14.1.1.1.1.1","Amarela","Limoeiro do Norte","348","pessoas",1
"14.1.1.1.1.1","Amarela","Madalena","80","pessoas",1
"14.1.1.1.1.1","Amarela","Maracanaú","1713","pessoas",1
"14.1.1.1.1.1","Amarela","Maranguape","578","pessoas",1
"14.1.1.1.1.1","Amarela","Marco","105","pessoas",1
"14.1.1.1.1.1","Amarela","Martinópole","10","pessoas",1
"14.1.1.1.1.1","Amarela","Massapê","268","pessoas",1
"14.1.1.1.1.1","Amarela","Mauriti","234","pessoas",1
"14.1.1.1.1.1","Amarela","Meruoca","112","pessoas",1
"14.1.1.1.1.1","Amarela","Milagres","95","pessoas",1
"14.1.1.1.1.1","Amarela","Milhã","53","pessoas",1
"14.1.1.1.1.1","Amarela","Miraíma","35","pessoas",1
"14.1.1.1.1.1","Amarela","Missão Velha","208","pessoas",1
"14.1.1.1.1.1","Amarela","Mombaça","92","pessoas",1
"14.1.1.1.1.1","Amarela","Monsenhor Tabosa","34","pessoas",1
"14.1.1.1.1.1","Amarela","Morada Nova","116","pessoas",1
"14.1.1.1.1.1","Amarela","Moraújo","5","pessoas",1
"14.1.1.1.1.1","Amarela","Morrinhos","187","pessoas",1
"14.1.1.1.1.1","Amarela","Mucambo","78","pessoas",1
"14.1.1.1.1.1","Amarela","Mulungu","29","pessoas",1
"14.1.1.1.1.1","Amarela","Nova Olinda","135","pessoas",1
"14.1.1.1.1.1","Amarela","Nova Russas","230","pessoas",1
"14.1.1.1.1.1","Amarela","Novo Oriente","172","pessoas",1
"14.1.1.1.1.1","Amarela","Ocara","52","pessoas",1
"14.1.1.1.1.1","Amarela","Orós","9","pessoas",1
"14.1.1.1.1.1","Amarela","Pacajus","397","pessoas",1
"14.1.1.1.1.1","Amarela","Pacatuba","193","pessoas",1
"14.1.1.1.1.1","Amarela","Pacoti","185","pessoas",1
"14.1.1.1.1.1","Amarela","Pacujá","30","pessoas",1
"14.1.1.1.1.1","Amarela","Palhano","98","pessoas",1
"14.1.1.1.1.1","Amarela","Palmácia","18","pessoas",1
"14.1.1.1.1.1","Amarela","Paracuru","200","pessoas",1
"14.1.1.1.1.1","Amarela","Paraipaba","178","pessoas",1
"14.1.1.1.1.1","Amarela","Parambu","185","pessoas",1
"14.1.1.1.1.1","Amarela","Paramoti","13","pessoas",1
"14.1.1.1.1.1","Amarela","Pedra Branca","71","pessoas",1
"14.1.1.1.1.1","Amarela","Penaforte","54","pessoas",1
"14.1.1.1.1.1","Amarela","Pentecoste","223","pessoas",1
"14.1.1.1.1.1","Amarela","Pereiro","85","pessoas",1
"14.1.1.1.1.1","Amarela","Pindoretama","103","pessoas",1
"14.1.1.1.1.1","Amarela","Piquet Carneiro","23","pessoas",1
"14.1.1.1.1.1","Amarela","Pires Ferreira","19","pessoas",1
"14.1.1.1.1.1","Amarela","Poranga","45","pessoas",1
"14.1.1.1.1.1","Amarela","Porteiras","73","pessoas",1
"14.1.1.1.1.1","Amarela","Potengi","6","pessoas",1
"14.1.1.1.1.1","Amarela","Potiretama","27","pessoas",1
"14.1.1.1.1.1","Amarela","Quiterianópolis","110","pessoas",1
"14.1.1.1.1.1","Amarela","Quixadá","556","pessoas",1
"14.1.1.1.1.1","Amarela","Quixelô","16","pessoas",1
"14.1.1.1.1.1","Amarela","Quixeramobim","603","pessoas",1
"14.1.1.1.1.1","Amarela","Quixeré","16","pessoas",1
"14.1.1.1.1.1","Amarela","Redenção","105","pessoas",1
"14.1.1.1.1.1","Amarela","Reriutaba","112","pessoas",1
"14.1.1.1.1.1","Amarela","Russas","188","pessoas",1
"14.1.1.1.1.1","Amarela","Saboeiro","45","pessoas",1
"14.1.1.1.1.1","Amarela","Salitre","162","pessoas",1
"14.1.1.1.1.1","Amarela","Santana do Acaraú","178","pessoas",1
"14.1.1.1.1.1","Amarela","Santana do Cariri","46","pessoas",1
"14.1.1.1.1.1","Amarela","Santa Quitéria","361","pessoas",1
"14.1.1.1.1.1","Amarela","São Benedito","221","pessoas",1
"14.1.1.1.1.1","Amarela","São Gonçalo do Amarante","152","pessoas",1
"14.1.1.1.1.1","Amarela","São João do Jaguaribe","99999999999992","pessoas",1
"14.1.1.1.1.1","Amarela","São Luís do Curu","6","pessoas",1
"14.1.1.1.1.1","Amarela","Senador Pompeu","195","pessoas",1
"14.1.1.1.1.1","Amarela","Senador Sá","80","pessoas",1
"14.1.1.1.1.1","Amarela","Sobral","1433","pessoas",1
"14.1.1.1.1.1","Amarela","Solonópole","61","pessoas",1
"14.1.1.1.1.1","Amarela","Tabuleiro do Norte","148","pessoas",1
"14.1.1.1.1.1","Amarela","Tamboril","215","pessoas",1
"14.1.1.1.1.1","Amarela","Tarrafas","57","pessoas",1
"14.1.1.1.1.1","Amarela","Tauá","366","pessoas",1
"14.1.1.1.1.1","Amarela","Tejuçuoca","92","pessoas",1
"14.1.1.1.1.1","Amarela","Tianguá","649","pessoas",1
"14.1.1.1.1.1","Amarela","Trairi","115","pessoas",1
"14.1.1.1.1.1","Amarela","Tururu","41","pessoas",1
"14.1.1.1.1.1","Amarela","Ubajara","40","pessoas",1
"14.1.1.1.1.1","Amarela","Umari","9","pessoas",1
"14.1.1.1.1.1","Amarela","Umirim","43","pessoas",1
"14.1.1.1.1.1","Amarela","Uruburetama","47","pessoas",1
"14.1.1.1.1.1","Amarela","Uruoca","48","pessoas",1
"14.1.1.1.1.1","Amarela","Varjota","62","pessoas",1
"14.1.1.1.1.1","Amarela","Várzea Alegre","99999999999992","pessoas",1
"14.1.1.1.1.1","Amarela","Viçosa do Ceará","108","pessoas",1
"14.1.1.1.1.2","Branca","Abaiara","986","pessoas",1
"14.1.1.1.1.2","Branca","Acarape","820","pessoas",1
"14.1.1.1.1.2","Branca","Acaraú","5545","pessoas",1
"14.1.1.1.1.2","Branca","Acopiara","6671","pessoas",1
"14.1.1.1.1.2","Branca","Aiuaba","1703","pessoas",1
"14.1.1.1.1.2","Branca","Alcântaras","757","pessoas",1
"14.1.1.1.1.2","Branca","Altaneira","603","pessoas",1
"14.1.1.1.1.2","Branca","Alto Santo","2209","pessoas",1
"14.1.1.1.1.2","Branca","Amontada","3637","pessoas",1
"14.1.1.1.1.2","Branca","Antonina do Norte","1014","pessoas",1
"14.1.1.1.1.2","Branca","Apuiarés","1497","pessoas",1
"14.1.1.1.1.2","Branca","Aquiraz","8168","pessoas",1
"14.1.1.1.1.2","Branca","Aracati","8046","pessoas",1
"14.1.1.1.1.2","Branca","Aracoiaba","2472","pessoas",1
"14.1.1.1.1.2","Branca","Ararendá","1149","pessoas",1
"14.1.1.1.1.2","Branca","Araripe","1955","pessoas",1
"14.1.1.1.1.2","Branca","Aratuba","939","pessoas",1
"14.1.1.1.1.2","Branca","Arneiroz","969","pessoas",1
"14.1.1.1.1.2","Branca","Assaré","2808","pessoas",1
"14.1.1.1.1.2","Branca","Aurora","2785","pessoas",1
"14.1.1.1.1.2","Branca","Baixio","716","pessoas",1
"14.1.1.1.1.2","Branca","Banabuiú","1844","pessoas",1
"14.1.1.1.1.2","Branca","Barbalha","5511","pessoas",1
"14.1.1.1.1.2","Branca","Barreira","938","pessoas",1
"14.1.1.1.1.2","Branca","Barro","2342","pessoas",1
"14.1.1.1.1.2","Branca","Barroquinha","904","pessoas",1
"14.1.1.1.1.2","Branca","Baturité","2863","pessoas",1
"14.1.1.1.1.2","Branca","Beberibe","5835","pessoas",1
"14.1.1.1.1.2","Branca","Bela Cruz","3339","pessoas",1
"14.1.1.1.1.2","Branca","Boa Viagem","6178","pessoas",1
"14.1.1.1.1.2","Branca","Brejo Santo","5792","pessoas",1
"14.1.1.1.1.2","Branca","Camocim","5034","pessoas",1
"14.1.1.1.1.2","Branca","Campos Sales","4163","pessoas",1
"14.1.1.1.1.2","Branca","Canindé","6164","pessoas",1
"14.1.1.1.1.2","Branca","Capistrano","1014","pessoas",1
"14.1.1.1.1.2","Branca","Caridade","1603","pessoas",1
"14.1.1.1.1.2","Branca","Cariré","1876","pessoas",1
"14.1.1.1.1.2","Branca","Caririaçu","3032","pessoas",1
"14.1.1.1.1.2","Branca","Cariús","2769","pessoas",1
"14.1.1.1.1.2","Branca","Carnaubal","2743","pessoas",1
"14.1.1.1.1.2","Branca","Cascavel","7717","pessoas",1
"14.1.1.1.1.2","Branca","Catarina","2327","pessoas",1
"14.1.1.1.1.2","Branca","Catunda","769","pessoas",1
"14.1.1.1.1.2","Branca","Caucaia","38880","pessoas",1
"14.1.1.1.1.2","Branca","Cedro","3459","pessoas",1
"14.1.1.1.1.2","Branca","Chaval","957","pessoas",1
"14.1.1.1.1.2","Branca","Choró","640","pessoas",1
"14.1.1.1.1.2","Branca","Chorozinho","2185","pessoas",1
"14.1.1.1.1.2","Branca","Coreaú","3276","pessoas",1
"14.1.1.1.1.2","Branca","Crateús","9083","pessoas",1
"14.1.1.1.1.2","Branca","Crato","16840","pessoas",1
"14.1.1.1.1.2","Branca","Croatá","1228","pessoas",1
"14.1.1.1.1.2","Branca","Cruz","3373","pessoas",1
"14.1.1.1.1.2","Branca","Deputado Irapuan Pinheiro","1288","pessoas",1
"14.1.1.1.1.2","Branca","Ererê","1040","pessoas",1
"14.1.1.1.1.2","Branca","Eusébio","6949","pessoas",1
"14.1.1.1.1.2","Branca","Farias Brito","1930","pessoas",1
"14.1.1.1.1.2","Branca","Forquilha","2839","pessoas",1
"14.1.1.1.1.2","Branca","Fortaleza","440070","pessoas",1
"14.1.1.1.1.2","Branca","Fortim","1608","pessoas",1
"14.1.1.1.1.2","Branca","Frecheirinha","1630","pessoas",1
"14.1.1.1.1.2","Branca","General Sampaio","603","pessoas",1
"14.1.1.1.1.2","Branca","Graça","1360","pessoas",1
"14.1.1.1.1.2","Branca","Granja","3620","pessoas",1
"14.1.1.1.1.2","Branca","Granjeiro","521","pessoas",1
"14.1.1.1.1.2","Branca","Groaíras","1970","pessoas",1
"14.1.1.1.1.2","Branca","Guaiúba","2112","pessoas",1
"14.1.1.1.1.2","Branca","Guaraciaba do Norte","4754","pessoas",1
"14.1.1.1.1.2","Branca","Guaramiranga","413","pessoas",1
"14.1.1.1.1.2","Branca","Hidrolândia","2249","pessoas",1
"14.1.1.1.1.2","Branca","Horizonte","7445","pessoas",1
"14.1.1.1.1.2","Branca","Ibaretama","1186","pessoas",1
"14.1.1.1.1.2","Branca","Ibiapina","3017","pessoas",1
"14.1.1.1.1.2","Branca","Ibicuitinga","1225","pessoas",1
"14.1.1.1.1.2","Branca","Icapuí","2943","pessoas",1
"14.1.1.1.1.2","Branca","Icó","7775","pessoas",1
"14.1.1.1.1.2","Branca","Iguatu","16991","pessoas",1
"14.1.1.1.1.2","Branca","Independência","4069","pessoas",1
"14.1.1.1.1.2","Branca","Ipaporanga","812","pessoas",1
"14.1.1.1.1.2","Branca","Ipaumirim","1435","pessoas",1
"14.1.1.1.1.2","Branca","Ipu","4773","pessoas",1
"14.1.1.1.1.2","Branca","Ipueiras","4230","pessoas",1
"14.1.1.1.1.2","Branca","Iracema","2209","pessoas",1
"14.1.1.1.1.2","Branca","Irauçuba","1478","pessoas",1
"14.1.1.1.1.2","Branca","Itaiçaba","975","pessoas",1
"14.1.1.1.1.2","Branca","Itaitinga","3105","pessoas",1
"14.1.1.1.1.2","Branca","Itapajé","5374","pessoas",1
"14.1.1.1.1.2","Branca","Itapipoca","11970","pessoas",1
"14.1.1.1.1.2","Branca","Itapiúna","1257","pessoas",1
"14.1.1.1.1.2","Branca","Itarema","3446","pessoas",1
"14.1.1.1.1.2","Branca","Itatira","1257","pessoas",1
"14.1.1.1.1.2","Branca","Jaguaretama","2021","pessoas",1
"14.1.1.1.1.2","Branca","Jaguaribara","1486","pessoas",1
"14.1.1.1.1.2","Branca","Jaguaribe","4447","pessoas",1
"14.1.1.1.1.2","Branca","Jaguaruana","6498","pessoas",1
"14.1.1.1.1.2","Branca","Jardim","2093","pessoas",1
"14.1.1.1.1.2","Branca","Jati","1022","pessoas",1
"14.1.1.1.1.2","Branca","Jijoca de Jericoacoara","2545","pessoas",1
"14.1.1.1.1.2","Branca","Juazeiro do Norte","36468","pessoas",1
"14.1.1.1.1.2","Branca","Jucás","2569","pessoas",1
"14.1.1.1.1.2","Branca","Lavras da Mangabeira","3654","pessoas",1
"14.1.1.1.1.2","Branca","Limoeiro do Norte","11515","pessoas",1
"14.1.1.1.1.2","Branca","Madalena","1389","pessoas",1
"14.1.1.1.1.2","Branca","Maracanaú","26826","pessoas",1
"14.1.1.1.1.2","Branca","Maranguape","12796","pessoas",1
"14.1.1.1.1.2","Branca","Marco","2842","pessoas",1
"14.1.1.1.1.2","Branca","Martinópole","800","pessoas",1
"14.1.1.1.1.2","Branca","Massapê","2513","pessoas",1
"14.1.1.1.1.2","Branca","Mauriti","5502","pessoas",1
"14.1.1.1.1.2","Branca","Meruoca","1074","pessoas",1
"14.1.1.1.1.2","Branca","Milagres","3010","pessoas",1
"14.1.1.1.1.2","Branca","Milhã","1857","pessoas",1
"14.1.1.1.1.2","Branca","Miraíma","889","pessoas",1
"14.1.1.1.1.2","Branca","Missão Velha","3421","pessoas",1
"14.1.1.1.1.2","Branca","Mombaça","5595","pessoas",1
"14.1.1.1.1.2","Branca","Monsenhor Tabosa","1614","pessoas",1
"14.1.1.1.1.2","Branca","Morada Nova","9388","pessoas",1
"14.1.1.1.1.2","Branca","Moraújo","543","pessoas",1
"14.1.1.1.1.2","Branca","Morrinhos","2627","pessoas",1
"14.1.1.1.1.2","Branca","Mucambo","1978","pessoas",1
"14.1.1.1.1.2","Branca","Mulungu","1109","pessoas",1
"14.1.1.1.1.2","Branca","Nova Olinda","1425","pessoas",1
"14.1.1.1.1.2","Branca","Nova Russas","3987","pessoas",1
"14.1.1.1.1.2","Branca","Novo Oriente","3082","pessoas",1
"14.1.1.1.1.2","Branca","Ocara","1528","pessoas",1
"14.1.1.1.1.2","Branca","Orós","2957","pessoas",1
"14.1.1.1.1.2","Branca","Pacajus","7844","pessoas",1
"14.1.1.1.1.2","Branca","Pacatuba","8123","pessoas",1
"14.1.1.1.1.2","Branca","Pacoti","953","pessoas",1
"14.1.1.1.1.2","Branca","Pacujá","804","pessoas",1
"14.1.1.1.1.2","Branca","Palhano","1540","pessoas",1
"14.1.1.1.1.2","Branca","Palmácia","807","pessoas",1
"14.1.1.1.1.2","Branca","Paracuru","3315","pessoas",1
"14.1.1.1.1.2","Branca","Paraipaba","2835","pessoas",1
"14.1.1.1.1.2","Branca","Parambu","3747","pessoas",1
"14.1.1.1.1.2","Branca","Paramoti","1069","pessoas",1
"14.1.1.1.1.2","Branca","Pedra Branca","3732","pessoas",1
"14.1.1.1.1.2","Branca","Penaforte","1059","pessoas",1
"14.1.1.1.1.2","Branca","Pentecoste","4025","pessoas",1
"14.1.1.1.1.2","Branca","Pereiro","2298","pessoas",1
"14.1.1.1.1.2","Branca","Pindoretama","1972","pessoas",1
"14.1.1.1.1.2","Branca","Piquet Carneiro","2266","pessoas",1
"14.1.1.1.1.2","Branca","Pires Ferreira","1072","pessoas",1
"14.1.1.1.1.2","Branca","Poranga","1333","pessoas",1
"14.1.1.1.1.2","Branca","Porteiras","1379","pessoas",1
"14.1.1.1.1.2","Branca","Potengi","1382","pessoas",1
"14.1.1.1.1.2","Branca","Potiretama","1344","pessoas",1
"14.1.1.1.1.2","Branca","Quiterianópolis","2800","pessoas",1
"14.1.1.1.1.2","Branca","Quixadá","10122","pessoas",1
"14.1.1.1.1.2","Branca","Quixelô","2444","pessoas",1
"14.1.1.1.1.2","Branca","Quixeramobim","8354","pessoas",1
"14.1.1.1.1.2","Branca","Quixeré","2694","pessoas",1
"14.1.1.1.1.2","Branca","Redenção","1923","pessoas",1
"14.1.1.1.1.2","Branca","Reriutaba","2525","pessoas",1
"14.1.1.1.1.2","Branca","Russas","12705","pessoas",1
"14.1.1.1.1.2","Branca","Saboeiro","2527","pessoas",1
"14.1.1.1.1.2","Branca","Salitre","1626","pessoas",1
"14.1.1.1.1.2","Branca","Santana do Acaraú","2260","pessoas",1
"14.1.1.1.1.2","Branca","Santana do Cariri","1544","pessoas",1
"14.1.1.1.1.2","Branca","Santa Quitéria","4013","pessoas",1
"14.1.1.1.1.2","Branca","São Benedito","6693","pessoas",1
"14.1.1.1.1.2","Branca","São Gonçalo do Amarante","4535","pessoas",1
"14.1.1.1.1.2","Branca","São João do Jaguaribe","1019","pessoas",1
"14.1.1.1.1.2","Branca","São Luís do Curu","1203","pessoas",1
"14.1.1.1.1.2","Branca","Senador Pompeu","3525","pessoas",1
"14.1.1.1.1.2","Branca","Senador Sá","451","pessoas",1
"14.1.1.1.1.2","Branca","Sobral","25501","pessoas",1
"14.1.1.1.1.2","Branca","Solonópole","2531","pessoas",1
"14.1.1.1.1.2","Branca","Tabuleiro do Norte","5064","pessoas",1
"14.1.1.1.1.2","Branca","Tamboril","2176","pessoas",1
"14.1.1.1.1.2","Branca","Tarrafas","1533","pessoas",1
"14.1.1.1.1.2","Branca","Tauá","10311","pessoas",1
"14.1.1.1.1.2","Branca","Tejuçuoca","1490","pessoas",1
"14.1.1.1.1.2","Branca","Tianguá","9743","pessoas",1
"14.1.1.1.1.2","Branca","Trairi","4365","pessoas",1
"14.1.1.1.1.2","Branca","Tururu","982","pessoas",1
"14.1.1.1.1.2","Branca","Ubajara","4342","pessoas",1
"14.1.1.1.1.2","Branca","Umari","762","pessoas",1
"14.1.1.1.1.2","Branca","Umirim","1252","pessoas",1
"14.1.1.1.1.2","Branca","Uruburetama","1868","pessoas",1
"14.1.1.1.1.2","Branca","Uruoca","830","pessoas",1
"14.1.1.1.1.2","Branca","Varjota","2154","pessoas",1
"14.1.1.1.1.2","Branca","Várzea Alegre","5232","pessoas",1
"14.1.1.1.1.2","Branca","Viçosa do Ceará","4418","pessoas",1
"14.1.1.1.1.3","Indígena","Abaiara","6","pessoas",1
"14.1.1.1.1.3","Indígena","Acarape","99999999999992","pessoas",1
"14.1.1.1.1.3","Indígena","Acaraú","26","pessoas",1
"14.1.1.1.1.3","Indígena","Acopiara","42","pessoas",1
"14.1.1.1.1.3","Indígena","Aiuaba","10","pessoas",1
"14.1.1.1.1.3","Indígena","Alcântaras","99999999999992","pessoas",1
"14.1.1.1.1.3","Indígena","Altaneira","99999999999992","pessoas",1
"14.1.1.1.1.3","Indígena","Alto Santo","99999999999992","pessoas",1
"14.1.1.1.1.3","Indígena","Amontada","11","pessoas",1
"14.1.1.1.1.3","Indígena","Antonina do Norte","3","pessoas",1
"14.1.1.1.1.3","Indígena","Apuiarés","6","pessoas",1
"14.1.1.1.1.3","Indígena","Aquiraz","113","pessoas",1
"14.1.1.1.1.3","Indígena","Aracati","85","pessoas",1
"14.1.1.1.1.3","Indígena","Aracoiaba","99999999999992","pessoas",1
"14.1.1.1.1.3","Indígena","Ararendá","99999999999992","pessoas",1
"14.1.1.1.1.3","Indígena","Araripe","99999999999992","pessoas",1
"14.1.1.1.1.3","Indígena","Aratuba","163","pessoas",1
"14.1.1.1.1.3","Indígena","Arneiroz","99999999999992","pessoas",1
"14.1.1.1.1.3","Indígena","Assaré","99999999999992","pessoas",1
"14.1.1.1.1.3","Indígena","Aurora","99999999999992","pessoas",1
"14.1.1.1.1.3","Indígena","Baixio","4","pessoas",1
"14.1.1.1.1.3","Indígena","Banabuiú","99999999999992","pessoas",1
"14.1.1.1.1.3","Indígena","Barbalha","55","pessoas",1
"14.1.1.1.1.3","Indígena","Barreira","99999999999992","pessoas",1
"14.1.1.1.1.3","Indígena","Barro","99999999999992","pessoas",1
"14.1.1.1.1.3","Indígena","Barroquinha","99999999999992","pessoas",1
"14.1.1.1.1.3","Indígena","Baturité","99999999999992","pessoas",1
"14.1.1.1.1.3","Indígena","Beberibe","10","pessoas",1
"14.1.1.1.1.3","Indígena","Bela Cruz","99999999999992","pessoas",1
"14.1.1.1.1.3","Indígena","Boa Viagem","78","pessoas",1
"14.1.1.1.1.3","Indígena","Brejo Santo","8","pessoas",1
"14.1.1.1.1.3","Indígena","Camocim","10","pessoas",1
"14.1.1.1.1.3","Indígena","Campos Sales","99999999999992","pessoas",1
"14.1.1.1.1.3","Indígena","Canindé","10","pessoas",1
"14.1.1.1.1.3","Indígena","Capistrano","99999999999992","pessoas",1
"14.1.1.1.1.3","Indígena","Caridade","6","pessoas",1
"14.1.1.1.1.3","Indígena","Cariré","5","pessoas",1
"14.1.1.1.1.3","Indígena","Caririaçu","42","pessoas",1
"14.1.1.1.1.3","Indígena","Cariús","5","pessoas",1
"14.1.1.1.1.3","Indígena","Carnaubal","19","pessoas",1
"14.1.1.1.1.3","Indígena","Cascavel","22","pessoas",1
