"Posição","Nome","Localidade","2010","Unidade","Multiplicador"
"1.1.1","Coletivos","Pindoretama","5","domicílios",1
"1.1.1","Coletivos","Piquet Carneiro","2","domicílios",1
"1.1.1","Coletivos","Pires Ferreira","1","domicílios",1
"1.1.1","Coletivos","Poranga","11","domicílios",1
"1.1.1","Coletivos","Porteiras","2","domicílios",1
"1.1.1","Coletivos","Potengi","4","domicílios",1
"1.1.1","Coletivos","Potiretama","-","domicílios",1
"1.1.1","Coletivos","Quiterianópolis","3","domicílios",1
"1.1.1","Coletivos","Quixadá","39","domicílios",1
"1.1.1","Coletivos","Quixelô","6","domicílios",1
"1.1.1","Coletivos","Quixeramobim","17","domicílios",1
"1.1.1","Coletivos","Quixeré","7","domicílios",1
"1.1.1","Coletivos","Redenção","5","domicílios",1
"1.1.1","Coletivos","Reriutaba","7","domicílios",1
"1.1.1","Coletivos","Russas","16","domicílios",1
"1.1.1","Coletivos","Saboeiro","3","domicílios",1
"1.1.1","Coletivos","Salitre","3","domicílios",1
"1.1.1","Coletivos","Santana do Acaraú","4","domicílios",1
"1.1.1","Coletivos","Santana do Cariri","3","domicílios",1
"1.1.1","Coletivos","Santa Quitéria","16","domicílios",1
"1.1.1","Coletivos","São Benedito","15","domicílios",1
"1.1.1","Coletivos","São Gonçalo do Amarante","202","domicílios",1
"1.1.1","Coletivos","São João do Jaguaribe","3","domicílios",1
"1.1.1","Coletivos","São Luís do Curu","2","domicílios",1
"1.1.1","Coletivos","Senador Pompeu","5","domicílios",1
"1.1.1","Coletivos","Senador Sá","3","domicílios",1
"1.1.1","Coletivos","Sobral","61","domicílios",1
"1.1.1","Coletivos","Solonópole","5","domicílios",1
"1.1.1","Coletivos","Tabuleiro do Norte","4","domicílios",1
"1.1.1","Coletivos","Tamboril","10","domicílios",1
"1.1.1","Coletivos","Tarrafas","2","domicílios",1
"1.1.1","Coletivos","Tauá","21","domicílios",1
"1.1.1","Coletivos","Tejuçuoca","8","domicílios",1
"1.1.1","Coletivos","Tianguá","17","domicílios",1
"1.1.1","Coletivos","Trairi","75","domicílios",1
"1.1.1","Coletivos","Tururu","2","domicílios",1
"1.1.1","Coletivos","Ubajara","13","domicílios",1
"1.1.1","Coletivos","Umari","2","domicílios",1
"1.1.1","Coletivos","Umirim","19","domicílios",1
"1.1.1","Coletivos","Uruburetama","3","domicílios",1
"1.1.1","Coletivos","Uruoca","6","domicílios",1
"1.1.1","Coletivos","Varjota","3","domicílios",1
"1.1.1","Coletivos","Várzea Alegre","7","domicílios",1
"1.1.1","Coletivos","Viçosa do Ceará","6","domicílios",1
"1.1.1.1","Com morador","Abaiara","-","domicílios",1
"1.1.1.1","Com morador","Acarape","-","domicílios",1
"1.1.1.1","Com morador","Acaraú","12","domicílios",1
"1.1.1.1","Com morador","Acopiara","3","domicílios",1
"1.1.1.1","Com morador","Aiuaba","1","domicílios",1
"1.1.1.1","Com morador","Alcântaras","-","domicílios",1
"1.1.1.1","Com morador","Altaneira","-","domicílios",1
"1.1.1.1","Com morador","Alto Santo","-","domicílios",1
"1.1.1.1","Com morador","Amontada","5","domicílios",1
"1.1.1.1","Com morador","Antonina do Norte","-","domicílios",1
"1.1.1.1","Com morador","Apuiarés","1","domicílios",1
"1.1.1.1","Com morador","Aquiraz","145","domicílios",1
"1.1.1.1","Com morador","Aracati","45","domicílios",1
"1.1.1.1","Com morador","Aracoiaba","2","domicílios",1
"1.1.1.1","Com morador","Ararendá","4","domicílios",1
"1.1.1.1","Com morador","Araripe","2","domicílios",1
"1.1.1.1","Com morador","Aratuba","1","domicílios",1
"1.1.1.1","Com morador","Arneiroz","1","domicílios",1
"1.1.1.1","Com morador","Assaré","1","domicílios",1
"1.1.1.1","Com morador","Aurora","4","domicílios",1
"1.1.1.1","Com morador","Baixio","1","domicílios",1
"1.1.1.1","Com morador","Banabuiú","1","domicílios",1
"1.1.1.1","Com morador","Barbalha","3","domicílios",1
"1.1.1.1","Com morador","Barreira","-","domicílios",1
"1.1.1.1","Com morador","Barro","-","domicílios",1
"1.1.1.1","Com morador","Barroquinha","2","domicílios",1
"1.1.1.1","Com morador","Baturité","9","domicílios",1
"1.1.1.1","Com morador","Beberibe","13","domicílios",1
"1.1.1.1","Com morador","Bela Cruz","4","domicílios",1
"1.1.1.1","Com morador","Boa Viagem","4","domicílios",1
"1.1.1.1","Com morador","Brejo Santo","2","domicílios",1
"1.1.1.1","Com morador","Camocim","6","domicílios",1
"1.1.1.1","Com morador","Campos Sales","3","domicílios",1
"1.1.1.1","Com morador","Canindé","8","domicílios",1
"1.1.1.1","Com morador","Capistrano","2","domicílios",1
"1.1.1.1","Com morador","Caridade","2","domicílios",1
"1.1.1.1","Com morador","Cariré","1","domicílios",1
"1.1.1.1","Com morador","Caririaçu","1","domicílios",1
"1.1.1.1","Com morador","Cariús","1","domicílios",1
"1.1.1.1","Com morador","Carnaubal","1","domicílios",1
"1.1.1.1","Com morador","Cascavel","13","domicílios",1
"1.1.1.1","Com morador","Catarina","1","domicílios",1
"1.1.1.1","Com morador","Catunda","-","domicílios",1
"1.1.1.1","Com morador","Caucaia","36","domicílios",1
"1.1.1.1","Com morador","Cedro","4","domicílios",1
"1.1.1.1","Com morador","Chaval","1","domicílios",1
"1.1.1.1","Com morador","Choró","-","domicílios",1
"1.1.1.1","Com morador","Chorozinho","2","domicílios",1
"1.1.1.1","Com morador","Coreaú","1","domicílios",1
"1.1.1.1","Com morador","Crateús","10","domicílios",1
"1.1.1.1","Com morador","Crato","27","domicílios",1
"1.1.1.1","Com morador","Croatá","3","domicílios",1
"1.1.1.1","Com morador","Cruz","5","domicílios",1
"1.1.1.1","Com morador","Deputado Irapuan Pinheiro","-","domicílios",1
"1.1.1.1","Com morador","Ererê","1","domicílios",1
"1.1.1.1","Com morador","Eusébio","7","domicílios",1
"1.1.1.1","Com morador","Farias Brito","2","domicílios",1
"1.1.1.1","Com morador","Forquilha","1","domicílios",1
"1.1.1.1","Com morador","Fortaleza","362","domicílios",1
"1.1.1.1","Com morador","Fortim","2","domicílios",1
"1.1.1.1","Com morador","Frecheirinha","1","domicílios",1
"1.1.1.1","Com morador","General Sampaio","-","domicílios",1
"1.1.1.1","Com morador","Graça","3","domicílios",1
"1.1.1.1","Com morador","Granja","2","domicílios",1
"1.1.1.1","Com morador","Granjeiro","-","domicílios",1
"1.1.1.1","Com morador","Groaíras","-","domicílios",1
"1.1.1.1","Com morador","Guaiúba","-","domicílios",1
"1.1.1.1","Com morador","Guaraciaba do Norte","3","domicílios",1
"1.1.1.1","Com morador","Guaramiranga","1","domicílios",1
"1.1.1.1","Com morador","Hidrolândia","2","domicílios",1
"1.1.1.1","Com morador","Horizonte","2","domicílios",1
"1.1.1.1","Com morador","Ibaretama","1","domicílios",1
"1.1.1.1","Com morador","Ibiapina","2","domicílios",1
"1.1.1.1","Com morador","Ibicuitinga","-","domicílios",1
"1.1.1.1","Com morador","Icapuí","12","domicílios",1
"1.1.1.1","Com morador","Icó","6","domicílios",1
"1.1.1.1","Com morador","Iguatu","23","domicílios",1
"1.1.1.1","Com morador","Independência","1","domicílios",1
"1.1.1.1","Com morador","Ipaporanga","1","domicílios",1
"1.1.1.1","Com morador","Ipaumirim","-","domicílios",1
"1.1.1.1","Com morador","Ipu","6","domicílios",1
"1.1.1.1","Com morador","Ipueiras","2","domicílios",1
"1.1.1.1","Com morador","Iracema","1","domicílios",1
"1.1.1.1","Com morador","Irauçuba","1","domicílios",1
"1.1.1.1","Com morador","Itaiçaba","-","domicílios",1
"1.1.1.1","Com morador","Itaitinga","8","domicílios",1
"1.1.1.1","Com morador","Itapajé","4","domicílios",1
"1.1.1.1","Com morador","Itapipoca","21","domicílios",1
"1.1.1.1","Com morador","Itapiúna","1","domicílios",1
"1.1.1.1","Com morador","Itarema","9","domicílios",1
"1.1.1.1","Com morador","Itatira","-","domicílios",1
"1.1.1.1","Com morador","Jaguaretama","3","domicílios",1
"1.1.1.1","Com morador","Jaguaribara","1","domicílios",1
"1.1.1.1","Com morador","Jaguaribe","2","domicílios",1
"1.1.1.1","Com morador","Jaguaruana","5","domicílios",1
"1.1.1.1","Com morador","Jardim","1","domicílios",1
"1.1.1.1","Com morador","Jati","-","domicílios",1
"1.1.1.1","Com morador","Jijoca de Jericoacoara","73","domicílios",1
"1.1.1.1","Com morador","Juazeiro do Norte","74","domicílios",1
"1.1.1.1","Com morador","Jucás","1","domicílios",1
"1.1.1.1","Com morador","Lavras da Mangabeira","6","domicílios",1
"1.1.1.1","Com morador","Limoeiro do Norte","8","domicílios",1
"1.1.1.1","Com morador","Madalena","3","domicílios",1
"1.1.1.1","Com morador","Maracanaú","10","domicílios",1
"1.1.1.1","Com morador","Maranguape","11","domicílios",1
"1.1.1.1","Com morador","Marco","6","domicílios",1
"1.1.1.1","Com morador","Martinópole","-","domicílios",1
"1.1.1.1","Com morador","Massapê","2","domicílios",1
"1.1.1.1","Com morador","Mauriti","3","domicílios",1
"1.1.1.1","Com morador","Meruoca","4","domicílios",1
"1.1.1.1","Com morador","Milagres","5","domicílios",1
"1.1.1.1","Com morador","Milhã","2","domicílios",1
"1.1.1.1","Com morador","Miraíma","-","domicílios",1
"1.1.1.1","Com morador","Missão Velha","1","domicílios",1
"1.1.1.1","Com morador","Mombaça","3","domicílios",1
"1.1.1.1","Com morador","Monsenhor Tabosa","2","domicílios",1
"1.1.1.1","Com morador","Morada Nova","3","domicílios",1
"1.1.1.1","Com morador","Moraújo","1","domicílios",1
"1.1.1.1","Com morador","Morrinhos","-","domicílios",1
"1.1.1.1","Com morador","Mucambo","2","domicílios",1
"1.1.1.1","Com morador","Mulungu","2","domicílios",1
"1.1.1.1","Com morador","Nova Olinda","-","domicílios",1
"1.1.1.1","Com morador","Nova Russas","3","domicílios",1
"1.1.1.1","Com morador","Novo Oriente","1","domicílios",1
"1.1.1.1","Com morador","Ocara","-","domicílios",1
"1.1.1.1","Com morador","Orós","-","domicílios",1
"1.1.1.1","Com morador","Pacajus","4","domicílios",1
"1.1.1.1","Com morador","Pacatuba","5","domicílios",1
"1.1.1.1","Com morador","Pacoti","3","domicílios",1
"1.1.1.1","Com morador","Pacujá","2","domicílios",1
"1.1.1.1","Com morador","Palhano","-","domicílios",1
"1.1.1.1","Com morador","Palmácia","2","domicílios",1
"1.1.1.1","Com morador","Paracuru","13","domicílios",1
"1.1.1.1","Com morador","Paraipaba","10","domicílios",1
"1.1.1.1","Com morador","Parambu","7","domicílios",1
"1.1.1.1","Com morador","Paramoti","3","domicílios",1
"1.1.1.1","Com morador","Pedra Branca","4","domicílios",1
"1.1.1.1","Com morador","Penaforte","1","domicílios",1
"1.1.1.1","Com morador","Pentecoste","3","domicílios",1
"1.1.1.1","Com morador","Pereiro","2","domicílios",1
"1.1.1.1","Com morador","Pindoretama","-","domicílios",1
"1.1.1.1","Com morador","Piquet Carneiro","1","domicílios",1
"1.1.1.1","Com morador","Pires Ferreira","1","domicílios",1
"1.1.1.1","Com morador","Poranga","3","domicílios",1
"1.1.1.1","Com morador","Porteiras","-","domicílios",1
"1.1.1.1","Com morador","Potengi","1","domicílios",1
"1.1.1.1","Com morador","Potiretama","-","domicílios",1
"1.1.1.1","Com morador","Quiterianópolis","-","domicílios",1
"1.1.1.1","Com morador","Quixadá","19","domicílios",1
"1.1.1.1","Com morador","Quixelô","1","domicílios",1
"1.1.1.1","Com morador","Quixeramobim","9","domicílios",1
"1.1.1.1","Com morador","Quixeré","1","domicílios",1
"1.1.1.1","Com morador","Redenção","4","domicílios",1
"1.1.1.1","Com morador","Reriutaba","1","domicílios",1
"1.1.1.1","Com morador","Russas","5","domicílios",1
"1.1.1.1","Com morador","Saboeiro","-","domicílios",1
"1.1.1.1","Com morador","Salitre","1","domicílios",1
"1.1.1.1","Com morador","Santana do Acaraú","-","domicílios",1
"1.1.1.1","Com morador","Santana do Cariri","2","domicílios",1
"1.1.1.1","Com morador","Santa Quitéria","1","domicílios",1
"1.1.1.1","Com morador","São Benedito","6","domicílios",1
"1.1.1.1","Com morador","São Gonçalo do Amarante","17","domicílios",1
"1.1.1.1","Com morador","São João do Jaguaribe","1","domicílios",1
"1.1.1.1","Com morador","São Luís do Curu","-","domicílios",1
"1.1.1.1","Com morador","Senador Pompeu","-","domicílios",1
"1.1.1.1","Com morador","Senador Sá","1","domicílios",1
"1.1.1.1","Com morador","Sobral","20","domicílios",1
"1.1.1.1","Com morador","Solonópole","3","domicílios",1
"1.1.1.1","Com morador","Tabuleiro do Norte","2","domicílios",1
"1.1.1.1","Com morador","Tamboril","1","domicílios",1
"1.1.1.1","Com morador","Tarrafas","-","domicílios",1
"1.1.1.1","Com morador","Tauá","7","domicílios",1
"1.1.1.1","Com morador","Tejuçuoca","3","domicílios",1
"1.1.1.1","Com morador","Tianguá","7","domicílios",1
"1.1.1.1","Com morador","Trairi","25","domicílios",1
"1.1.1.1","Com morador","Tururu","1","domicílios",1
"1.1.1.1","Com morador","Ubajara","6","domicílios",1
"1.1.1.1","Com morador","Umari","1","domicílios",1
"1.1.1.1","Com morador","Umirim","3","domicílios",1
"1.1.1.1","Com morador","Uruburetama","2","domicílios",1
"1.1.1.1","Com morador","Uruoca","3","domicílios",1
"1.1.1.1","Com morador","Varjota","3","domicílios",1
"1.1.1.1","Com morador","Várzea Alegre","2","domicílios",1
"1.1.1.1","Com morador","Viçosa do Ceará","2","domicílios",1
"1.1.1.2","Sem morador","Abaiara","2","domicílios",1
"1.1.1.2","Sem morador","Acarape","2","domicílios",1
"1.1.1.2","Sem morador","Acaraú","20","domicílios",1
"1.1.1.2","Sem morador","Acopiara","5","domicílios",1
"1.1.1.2","Sem morador","Aiuaba","1","domicílios",1
"1.1.1.2","Sem morador","Alcântaras","4","domicílios",1
"1.1.1.2","Sem morador","Altaneira","3","domicílios",1
"1.1.1.2","Sem morador","Alto Santo","56","domicílios",1
"1.1.1.2","Sem morador","Amontada","17","domicílios",1
"1.1.1.2","Sem morador","Antonina do Norte","1","domicílios",1
"1.1.1.2","Sem morador","Apuiarés","3","domicílios",1
"1.1.1.2","Sem morador","Aquiraz","39","domicílios",1
"1.1.1.2","Sem morador","Aracati","70","domicílios",1
"1.1.1.2","Sem morador","Aracoiaba","12","domicílios",1
"1.1.1.2","Sem morador","Ararendá","3","domicílios",1
"1.1.1.2","Sem morador","Araripe","1","domicílios",1
"1.1.1.2","Sem morador","Aratuba","2","domicílios",1
"1.1.1.2","Sem morador","Arneiroz","2","domicílios",1
"1.1.1.2","Sem morador","Assaré","1","domicílios",1
"1.1.1.2","Sem morador","Aurora","4","domicílios",1
"1.1.1.2","Sem morador","Baixio","-","domicílios",1
"1.1.1.2","Sem morador","Banabuiú","3","domicílios",1
"1.1.1.2","Sem morador","Barbalha","17","domicílios",1
"1.1.1.2","Sem morador","Barreira","2","domicílios",1
"1.1.1.2","Sem morador","Barro","7","domicílios",1
"1.1.1.2","Sem morador","Barroquinha","4","domicílios",1
"1.1.1.2","Sem morador","Baturité","14","domicílios",1
"1.1.1.2","Sem morador","Beberibe","47","domicílios",1
"1.1.1.2","Sem morador","Bela Cruz","3","domicílios",1
"1.1.1.2","Sem morador","Boa Viagem","9","domicílios",1
"1.1.1.2","Sem morador","Brejo Santo","12","domicílios",1
"1.1.1.2","Sem morador","Camocim","30","domicílios",1
"1.1.1.2","Sem morador","Campos Sales","8","domicílios",1
"1.1.1.2","Sem morador","Canindé","36","domicílios",1
"1.1.1.2","Sem morador","Capistrano","-","domicílios",1
"1.1.1.2","Sem morador","Caridade","3","domicílios",1
"1.1.1.2","Sem morador","Cariré","12","domicílios",1
"1.1.1.2","Sem morador","Caririaçu","3","domicílios",1
"1.1.1.2","Sem morador","Cariús","4","domicílios",1
"1.1.1.2","Sem morador","Carnaubal","3","domicílios",1
"1.1.1.2","Sem morador","Cascavel","16","domicílios",1
"1.1.1.2","Sem morador","Catarina","1","domicílios",1
"1.1.1.2","Sem morador","Catunda","4","domicílios",1
"1.1.1.2","Sem morador","Caucaia","108","domicílios",1
"1.1.1.2","Sem morador","Cedro","1","domicílios",1
"1.1.1.2","Sem morador","Chaval","-","domicílios",1
"1.1.1.2","Sem morador","Choró","2","domicílios",1
"1.1.1.2","Sem morador","Chorozinho","11","domicílios",1
"1.1.1.2","Sem morador","Coreaú","2","domicílios",1
"1.1.1.2","Sem morador","Crateús","13","domicílios",1
"1.1.1.2","Sem morador","Crato","20","domicílios",1
"1.1.1.2","Sem morador","Croatá","1","domicílios",1
"1.1.1.2","Sem morador","Cruz","9","domicílios",1
"1.1.1.2","Sem morador","Deputado Irapuan Pinheiro","-","domicílios",1
"1.1.1.2","Sem morador","Ererê","3","domicílios",1
"1.1.1.2","Sem morador","Eusébio","17","domicílios",1
"1.1.1.2","Sem morador","Farias Brito","2","domicílios",1
"1.1.1.2","Sem morador","Forquilha","4","domicílios",1
"1.1.1.2","Sem morador","Fortaleza","268","domicílios",1
"1.1.1.2","Sem morador","Fortim","8","domicílios",1
"1.1.1.2","Sem morador","Frecheirinha","2","domicílios",1
"1.1.1.2","Sem morador","General Sampaio","1","domicílios",1
"1.1.1.2","Sem morador","Graça","4","domicílios",1
"1.1.1.2","Sem morador","Granja","10","domicílios",1
"1.1.1.2","Sem morador","Granjeiro","-","domicílios",1
"1.1.1.2","Sem morador","Groaíras","2","domicílios",1
"1.1.1.2","Sem morador","Guaiúba","3","domicílios",1
"1.1.1.2","Sem morador","Guaraciaba do Norte","2","domicílios",1
"1.1.1.2","Sem morador","Guaramiranga","10","domicílios",1
"1.1.1.2","Sem morador","Hidrolândia","2","domicílios",1
"1.1.1.2","Sem morador","Horizonte","5","domicílios",1
"1.1.1.2","Sem morador","Ibaretama","4","domicílios",1
"1.1.1.2","Sem morador","Ibiapina","1","domicílios",1
"1.1.1.2","Sem morador","Ibicuitinga","9","domicílios",1
"1.1.1.2","Sem morador","Icapuí","20","domicílios",1
"1.1.1.2","Sem morador","Icó","6","domicílios",1
"1.1.1.2","Sem morador","Iguatu","17","domicílios",1
"1.1.1.2","Sem morador","Independência","4","domicílios",1
"1.1.1.2","Sem morador","Ipaporanga","-","domicílios",1
"1.1.1.2","Sem morador","Ipaumirim","1","domicílios",1
"1.1.1.2","Sem morador","Ipu","11","domicílios",1
"1.1.1.2","Sem morador","Ipueiras","10","domicílios",1
"1.1.1.2","Sem morador","Iracema","2","domicílios",1
"1.1.1.2","Sem morador","Irauçuba","4","domicílios",1
"1.1.1.2","Sem morador","Itaiçaba","1","domicílios",1
"1.1.1.2","Sem morador","Itaitinga","2","domicílios",1
"1.1.1.2","Sem morador","Itapajé","3","domicílios",1
"1.1.1.2","Sem morador","Itapipoca","20","domicílios",1
"1.1.1.2","Sem morador","Itapiúna","6","domicílios",1
"1.1.1.2","Sem morador","Itarema","7","domicílios",1
"1.1.1.2","Sem morador","Itatira","6","domicílios",1
"1.1.1.2","Sem morador","Jaguaretama","-","domicílios",1
"1.1.1.2","Sem morador","Jaguaribara","4","domicílios",1
"1.1.1.2","Sem morador","Jaguaribe","6","domicílios",1
"1.1.1.2","Sem morador","Jaguaruana","3","domicílios",1
"1.1.1.2","Sem morador","Jardim","1","domicílios",1
"1.1.1.2","Sem morador","Jati","-","domicílios",1
"1.1.1.2","Sem morador","Jijoca de Jericoacoara","78","domicílios",1
"1.1.1.2","Sem morador","Juazeiro do Norte","132","domicílios",1
"1.1.1.2","Sem morador","Jucás","6","domicílios",1
"1.1.1.2","Sem morador","Lavras da Mangabeira","3","domicílios",1
"1.1.1.2","Sem morador","Limoeiro do Norte","8","domicílios",1
"1.1.1.2","Sem morador","Madalena","2","domicílios",1
"1.1.1.2","Sem morador","Maracanaú","28","domicílios",1
