"Posição","Nome","Localidade","2010","Unidade","Multiplicador"
"3.1.1.1.1.1","Conta própria","Iracema","61","pessoas",1
"3.1.1.1.1.1","Conta própria","Irauçuba","99999999999992","pessoas",1
"3.1.1.1.1.1","Conta própria","Itaiçaba","8","pessoas",1
"3.1.1.1.1.1","Conta própria","Itaitinga","18","pessoas",1
"3.1.1.1.1.1","Conta própria","Itapajé","52","pessoas",1
"3.1.1.1.1.1","Conta própria","Itapipoca","149","pessoas",1
"3.1.1.1.1.1","Conta própria","Itapiúna","33","pessoas",1
"3.1.1.1.1.1","Conta própria","Itarema","10","pessoas",1
"3.1.1.1.1.1","Conta própria","Itatira","67","pessoas",1
"3.1.1.1.1.1","Conta própria","Jaguaretama","46","pessoas",1
"3.1.1.1.1.1","Conta própria","Jaguaribara","5","pessoas",1
"3.1.1.1.1.1","Conta própria","Jaguaribe","66","pessoas",1
"3.1.1.1.1.1","Conta própria","Jaguaruana","12","pessoas",1
"3.1.1.1.1.1","Conta própria","Jardim","16","pessoas",1
"3.1.1.1.1.1","Conta própria","Jati","99999999999992","pessoas",1
"3.1.1.1.1.1","Conta própria","Jijoca de Jericoacoara","9","pessoas",1
"3.1.1.1.1.1","Conta própria","Juazeiro do Norte","332","pessoas",1
"3.1.1.1.1.1","Conta própria","Jucás","12","pessoas",1
"3.1.1.1.1.1","Conta própria","Lavras da Mangabeira","37","pessoas",1
"3.1.1.1.1.1","Conta própria","Limoeiro do Norte","78","pessoas",1
"3.1.1.1.1.1","Conta própria","Madalena","10","pessoas",1
"3.1.1.1.1.1","Conta própria","Maracanaú","372","pessoas",1
"3.1.1.1.1.1","Conta própria","Maranguape","97","pessoas",1
"3.1.1.1.1.1","Conta própria","Marco","9","pessoas",1
"3.1.1.1.1.1","Conta própria","Martinópole","3","pessoas",1
"3.1.1.1.1.1","Conta própria","Massapê","21","pessoas",1
"3.1.1.1.1.1","Conta própria","Mauriti","42","pessoas",1
"3.1.1.1.1.1","Conta própria","Meruoca","30","pessoas",1
"3.1.1.1.1.1","Conta própria","Milagres","20","pessoas",1
"3.1.1.1.1.1","Conta própria","Milhã","5","pessoas",1
"3.1.1.1.1.1","Conta própria","Miraíma","5","pessoas",1
"3.1.1.1.1.1","Conta própria","Missão Velha","65","pessoas",1
"3.1.1.1.1.1","Conta própria","Mombaça","8","pessoas",1
"3.1.1.1.1.1","Conta própria","Monsenhor Tabosa","11","pessoas",1
"3.1.1.1.1.1","Conta própria","Morada Nova","20","pessoas",1
"3.1.1.1.1.1","Conta própria","Moraújo","99999999999992","pessoas",1
"3.1.1.1.1.1","Conta própria","Morrinhos","61","pessoas",1
"3.1.1.1.1.1","Conta própria","Mucambo","16","pessoas",1
"3.1.1.1.1.1","Conta própria","Mulungu","99999999999992","pessoas",1
"3.1.1.1.1.1","Conta própria","Nova Olinda","22","pessoas",1
"3.1.1.1.1.1","Conta própria","Nova Russas","81","pessoas",1
"3.1.1.1.1.1","Conta própria","Novo Oriente","76","pessoas",1
"3.1.1.1.1.1","Conta própria","Ocara","8","pessoas",1
"3.1.1.1.1.1","Conta própria","Orós","99999999999992","pessoas",1
"3.1.1.1.1.1","Conta própria","Pacajus","36","pessoas",1
"3.1.1.1.1.1","Conta própria","Pacatuba","57","pessoas",1
"3.1.1.1.1.1","Conta própria","Pacoti","36","pessoas",1
"3.1.1.1.1.1","Conta própria","Pacujá","11","pessoas",1
"3.1.1.1.1.1","Conta própria","Palhano","38","pessoas",1
"3.1.1.1.1.1","Conta própria","Palmácia","99999999999992","pessoas",1
"3.1.1.1.1.1","Conta própria","Paracuru","38","pessoas",1
"3.1.1.1.1.1","Conta própria","Paraipaba","49","pessoas",1
"3.1.1.1.1.1","Conta própria","Parambu","6","pessoas",1
"3.1.1.1.1.1","Conta própria","Paramoti","8","pessoas",1
"3.1.1.1.1.1","Conta própria","Pedra Branca","19","pessoas",1
"3.1.1.1.1.1","Conta própria","Penaforte","31","pessoas",1
"3.1.1.1.1.1","Conta própria","Pentecoste","63","pessoas",1
"3.1.1.1.1.1","Conta própria","Pereiro","25","pessoas",1
"3.1.1.1.1.1","Conta própria","Pindoretama","5","pessoas",1
"3.1.1.1.1.1","Conta própria","Piquet Carneiro","5","pessoas",1
"3.1.1.1.1.1","Conta própria","Pires Ferreira","99999999999992","pessoas",1
"3.1.1.1.1.1","Conta própria","Poranga","16","pessoas",1
"3.1.1.1.1.1","Conta própria","Porteiras","6","pessoas",1
"3.1.1.1.1.1","Conta própria","Potengi","99999999999992","pessoas",1
"3.1.1.1.1.1","Conta própria","Potiretama","99999999999992","pessoas",1
"3.1.1.1.1.1","Conta própria","Quiterianópolis","14","pessoas",1
"3.1.1.1.1.1","Conta própria","Quixadá","151","pessoas",1
"3.1.1.1.1.1","Conta própria","Quixelô","99999999999992","pessoas",1
"3.1.1.1.1.1","Conta própria","Quixeramobim","100","pessoas",1
"3.1.1.1.1.1","Conta própria","Quixeré","7","pessoas",1
"3.1.1.1.1.1","Conta própria","Redenção","46","pessoas",1
"3.1.1.1.1.1","Conta própria","Reriutaba","27","pessoas",1
"3.1.1.1.1.1","Conta própria","Russas","40","pessoas",1
"3.1.1.1.1.1","Conta própria","Saboeiro","99999999999992","pessoas",1
"3.1.1.1.1.1","Conta própria","Salitre","54","pessoas",1
"3.1.1.1.1.1","Conta própria","Santana do Acaraú","39","pessoas",1
"3.1.1.1.1.1","Conta própria","Santana do Cariri","4","pessoas",1
"3.1.1.1.1.1","Conta própria","Santa Quitéria","111","pessoas",1
"3.1.1.1.1.1","Conta própria","São Benedito","90","pessoas",1
"3.1.1.1.1.1","Conta própria","São Gonçalo do Amarante","99999999999992","pessoas",1
"3.1.1.1.1.1","Conta própria","São João do Jaguaribe","99999999999992","pessoas",1
"3.1.1.1.1.1","Conta própria","São Luís do Curu","6","pessoas",1
"3.1.1.1.1.1","Conta própria","Senador Pompeu","43","pessoas",1
"3.1.1.1.1.1","Conta própria","Senador Sá","7","pessoas",1
"3.1.1.1.1.1","Conta própria","Sobral","180","pessoas",1
"3.1.1.1.1.1","Conta própria","Solonópole","21","pessoas",1
"3.1.1.1.1.1","Conta própria","Tabuleiro do Norte","20","pessoas",1
"3.1.1.1.1.1","Conta própria","Tamboril","41","pessoas",1
"3.1.1.1.1.1","Conta própria","Tarrafas","20","pessoas",1
"3.1.1.1.1.1","Conta própria","Tauá","48","pessoas",1
"3.1.1.1.1.1","Conta própria","Tejuçuoca","9","pessoas",1
"3.1.1.1.1.1","Conta própria","Tianguá","77","pessoas",1
"3.1.1.1.1.1","Conta própria","Trairi","11","pessoas",1
"3.1.1.1.1.1","Conta própria","Tururu","4","pessoas",1
"3.1.1.1.1.1","Conta própria","Ubajara","26","pessoas",1
"3.1.1.1.1.1","Conta própria","Umari","99999999999992","pessoas",1
"3.1.1.1.1.1","Conta própria","Umirim","99999999999992","pessoas",1
"3.1.1.1.1.1","Conta própria","Uruburetama","13","pessoas",1
"3.1.1.1.1.1","Conta própria","Uruoca","99999999999992","pessoas",1
"3.1.1.1.1.1","Conta própria","Varjota","5","pessoas",1
"3.1.1.1.1.1","Conta própria","Várzea Alegre","99999999999992","pessoas",1
"3.1.1.1.1.1","Conta própria","Viçosa do Ceará","30","pessoas",1
"3.1.1.1.1.2","Empregadores","Abaiara","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Acarape","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Acaraú","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Acopiara","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Aiuaba","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Alcântaras","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Altaneira","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Alto Santo","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Amontada","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Antonina do Norte","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Apuiarés","6","pessoas",1
"3.1.1.1.1.2","Empregadores","Aquiraz","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Aracati","7","pessoas",1
"3.1.1.1.1.2","Empregadores","Aracoiaba","13","pessoas",1
"3.1.1.1.1.2","Empregadores","Ararendá","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Araripe","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Aratuba","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Arneiroz","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Assaré","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Aurora","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Baixio","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Banabuiú","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Barbalha","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Barreira","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Barro","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Barroquinha","6","pessoas",1
"3.1.1.1.1.2","Empregadores","Baturité","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Beberibe","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Bela Cruz","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Boa Viagem","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Brejo Santo","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Camocim","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Campos Sales","10","pessoas",1
"3.1.1.1.1.2","Empregadores","Canindé","7","pessoas",1
"3.1.1.1.1.2","Empregadores","Capistrano","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Caridade","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Cariré","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Caririaçu","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Cariús","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Carnaubal","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Cascavel","11","pessoas",1
"3.1.1.1.1.2","Empregadores","Catarina","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Catunda","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Caucaia","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Cedro","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Chaval","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Choró","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Chorozinho","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Coreaú","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Crateús","7","pessoas",1
"3.1.1.1.1.2","Empregadores","Crato","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Croatá","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Cruz","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Deputado Irapuan Pinheiro","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Ererê","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Eusébio","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Farias Brito","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Forquilha","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Fortaleza","361","pessoas",1
"3.1.1.1.1.2","Empregadores","Fortim","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Frecheirinha","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","General Sampaio","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Graça","5","pessoas",1
"3.1.1.1.1.2","Empregadores","Granja","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Granjeiro","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Groaíras","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Guaiúba","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Guaraciaba do Norte","12","pessoas",1
"3.1.1.1.1.2","Empregadores","Guaramiranga","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Hidrolândia","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Horizonte","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Ibaretama","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Ibiapina","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Ibicuitinga","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Icapuí","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Icó","9","pessoas",1
"3.1.1.1.1.2","Empregadores","Iguatu","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Independência","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Ipaporanga","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Ipaumirim","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Ipu","11","pessoas",1
"3.1.1.1.1.2","Empregadores","Ipueiras","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Iracema","4","pessoas",1
"3.1.1.1.1.2","Empregadores","Irauçuba","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Itaiçaba","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Itaitinga","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Itapajé","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Itapipoca","41","pessoas",1
"3.1.1.1.1.2","Empregadores","Itapiúna","6","pessoas",1
"3.1.1.1.1.2","Empregadores","Itarema","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Itatira","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Jaguaretama","5","pessoas",1
"3.1.1.1.1.2","Empregadores","Jaguaribara","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Jaguaribe","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Jaguaruana","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Jardim","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Jati","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Jijoca de Jericoacoara","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Juazeiro do Norte","12","pessoas",1
"3.1.1.1.1.2","Empregadores","Jucás","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Lavras da Mangabeira","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Limoeiro do Norte","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Madalena","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Maracanaú","11","pessoas",1
"3.1.1.1.1.2","Empregadores","Maranguape","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Marco","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Martinópole","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Massapê","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Mauriti","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Meruoca","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Milagres","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Milhã","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Miraíma","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Missão Velha","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Mombaça","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Monsenhor Tabosa","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Morada Nova","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Moraújo","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Morrinhos","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Mucambo","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Mulungu","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Nova Olinda","7","pessoas",1
"3.1.1.1.1.2","Empregadores","Nova Russas","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Novo Oriente","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Ocara","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Orós","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Pacajus","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Pacatuba","22","pessoas",1
"3.1.1.1.1.2","Empregadores","Pacoti","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Pacujá","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Palhano","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Palmácia","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Paracuru","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Paraipaba","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Parambu","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Paramoti","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Pedra Branca","5","pessoas",1
"3.1.1.1.1.2","Empregadores","Penaforte","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Pentecoste","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Pereiro","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Pindoretama","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Piquet Carneiro","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Pires Ferreira","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Poranga","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Porteiras","3","pessoas",1
"3.1.1.1.1.2","Empregadores","Potengi","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Potiretama","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Quiterianópolis","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Quixadá","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Quixelô","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Quixeramobim","21","pessoas",1
"3.1.1.1.1.2","Empregadores","Quixeré","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Redenção","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Reriutaba","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Russas","17","pessoas",1
"3.1.1.1.1.2","Empregadores","Saboeiro","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Salitre","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Santana do Acaraú","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Santana do Cariri","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Santa Quitéria","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","São Benedito","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","São Gonçalo do Amarante","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","São João do Jaguaribe","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","São Luís do Curu","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Senador Pompeu","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Senador Sá","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Sobral","56","pessoas",1
"3.1.1.1.1.2","Empregadores","Solonópole","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Tabuleiro do Norte","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Tamboril","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Tarrafas","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Tauá","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Tejuçuoca","5","pessoas",1
"3.1.1.1.1.2","Empregadores","Tianguá","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Trairi","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Tururu","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Ubajara","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Umari","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Umirim","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Uruburetama","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Uruoca","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Varjota","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Várzea Alegre","99999999999992","pessoas",1
"3.1.1.1.1.2","Empregadores","Viçosa do Ceará","99999999999992","pessoas",1
"3.1.1.1.1.3","Empregados",,,"",""
"3.1.1.1.1.3.1","Categoria do emprego",,,"",""
"3.1.1.1.1.3.1.1","Com carteira de trabalho assinada","Abaiara","99999999999992","pessoas",1
"3.1.1.1.1.3.1.1","Com carteira de trabalho assinada","Acarape","4","pessoas",1
"3.1.1.1.1.3.1.1","Com carteira de trabalho assinada","Acaraú","99999999999992","pessoas",1
"3.1.1.1.1.3.1.1","Com carteira de trabalho assinada","Acopiara","99999999999992","pessoas",1
"3.1.1.1.1.3.1.1","Com carteira de trabalho assinada","Aiuaba","4","pessoas",1
